Idx, longitude, latitude, start timestamp
0,0.751319,0.530528,399.182587
1,0.693747,0.527557,582.178894
2,0.655725,0.488754,1081.290161
3,0.594819,0.504564,1547.162354
4,0.581583,0.517639,1813.399414
5,0.550990,0.533155,2062.958252
6,0.535841,0.528904,2279.268066
7,0.541466,0.510387,2478.911621
8,0.526758,0.498247,2928.141113
9,0.656639,0.504324,3510.370605
10,0.651556,0.490968,3660.136475
11,0.657031,0.450709,4009.481689
12,0.681084,0.447401,4225.901855
13,0.692389,0.428440,4408.873535
14,0.703312,0.392168,4641.804688
15,0.707860,0.380900,4991.174805
16,0.754232,0.383148,5423.787109
17,0.789087,0.401293,5573.493652
18,0.836787,0.408683,5956.095703
19,0.864938,0.407129,6355.440918
20,0.893327,0.395374,6505.224121
21,0.914732,0.397764,6788.139160
22,0.938797,0.408182,7353.705566
23,0.964331,0.411953,7603.412598
24,0.969132,0.413007,7836.214844
25,0.947023,0.421610,8252.083984
26,0.920980,0.431952,8634.811523
27,0.895952,0.435025,8934.385742
28,0.873531,0.432702,9250.496094
29,0.840785,0.441777,9716.301758
30,0.843382,0.432811,9849.243164
31,0.811174,0.428721,9999.052734
32,0.773006,0.418771,10464.915039
33,0.735219,0.421676,10647.876953
34,0.685418,0.422987,10897.570312
35,0.394989,0.370457,12028.893555
36,0.414253,0.336170,12211.834961
37,0.423362,0.342692,12544.577148
38,0.396060,0.292407,12744.232422
39,0.370578,0.280340,12993.817383
40,0.412752,0.243841,13725.805664
41,0.113630,0.434112,15705.791992
42,0.113328,0.493955,16171.555664
43,0.095575,0.491611,16421.179688
44,0.175669,0.606104,16853.794922
45,0.196305,0.646412,17219.791016
46,0.158842,0.687633,17452.656250
47,0.148806,0.707412,17685.625000
48,0.156085,0.695472,18301.238281
49,0.154320,0.601667,18800.353516
50,0.151359,0.499547,19282.857422
51,0.158538,0.475193,19532.345703
52,0.174498,0.476038,19831.857422
53,0.160677,0.457856,20264.505859
54,0.217225,0.479173,21295.925781
55,0.211157,0.431285,21528.839844
56,0.652586,0.624451,23924.658203
57,0.690684,0.594356,24457.109375
58,0.687255,0.566655,24706.613281
0,0.764747,0.511632,16.578932
1,0.753359,0.602128,232.873703
2,0.708067,0.714167,698.643555
3,0.710757,0.740852,948.237854
4,0.786995,0.766207,1247.758545
5,0.658565,0.529800,1497.225952
6,0.643615,0.497244,1663.656372
7,0.648317,0.502785,1763.524414
8,0.690368,0.513689,2512.161621
9,0.732040,0.524551,2794.988037
10,0.898211,0.577887,3510.363281
11,0.905788,0.589224,3776.630371
12,0.918955,0.596237,3959.564697
13,0.924435,0.597820,4175.954590
14,0.011087,0.611091,4492.065918
15,0.036593,0.615340,4641.868652
16,0.069716,0.620377,5057.715332
17,0.127448,0.584035,5423.730957
18,0.137488,0.539423,5706.546387
19,0.133362,0.460833,5956.164062
20,0.140986,0.463892,6155.861328
21,0.094406,0.454376,6505.164551
22,0.136164,0.497177,6738.217285
23,0.148219,0.572159,6871.221191
24,0.179281,0.638483,7420.362793
25,0.116292,0.570696,7686.403320
26,0.158597,0.597328,8085.861328
27,0.145889,0.536978,8401.943359
28,0.150583,0.544794,8718.054688
29,0.109337,0.529340,9167.325195
30,0.156917,0.567848,9516.626953
31,0.153358,0.548128,9782.735352
32,0.109962,0.527031,10049.047852
33,0.061063,0.565645,10431.601562
34,0.030435,0.588843,10681.331055
35,0.882529,0.464290,11845.932617
36,0.887534,0.467870,12012.250000
37,0.762968,0.550505,12661.156250
38,0.652252,0.532120,13093.698242
39,0.641840,0.531909,13326.680664
40,0.593729,0.547839,13875.735352
41,0.595120,0.574830,14424.688477
42,0.653611,0.527162,14857.291016
43,0.523692,0.573710,15289.787109
44,0.476036,0.590418,15722.501953
