Idx, longitude, latitude, start timestamp
0,0.755814,0.482845,382.731995
1,0.742522,0.474365,648.845825
2,0.824127,0.379816,1015.010193
3,0.835011,0.330374,1164.717041
4,0.864488,0.298733,1397.597046
5,0.016669,0.316331,2845.099365
6,0.035338,0.451705,3127.932373
7,0.074203,0.487142,3876.590820
8,0.037907,0.580676,4092.910156
9,0.042617,0.591875,4841.542480
10,0.041574,0.618516,5074.537109
11,0.994878,0.678342,5374.011719
12,0.031665,0.556415,5806.545410
13,0.035968,0.522264,6039.540039
14,0.076288,0.458094,6538.653809
15,0.076110,0.442428,6854.774902
16,0.870332,0.284705,8268.981445
17,0.531613,0.166079,10947.556641
18,0.492520,0.302660,11696.296875
19,0.546637,0.077363,12661.267578
20,0.514400,0.515928,14657.779297
21,0.512480,0.657270,15107.015625
22,0.493122,0.830458,15589.450195
23,0.496456,0.914015,15855.584961
24,0.505445,0.906720,16088.641602
25,0.490259,0.918929,16421.312500
26,0.594267,0.772529,16870.560547
27,0.583928,0.447243,17569.324219
28,0.731286,0.489385,18617.398438
29,0.856262,0.313941,20297.888672
30,0.847370,0.317343,20530.779297
31,0.850227,0.325429,20830.228516
32,0.867892,0.382162,21029.900391
33,0.848678,0.363524,21528.982422
34,0.824442,0.320707,22277.730469
35,0.796085,0.336252,22560.582031
36,0.780012,0.323095,23026.490234
37,0.775146,0.320663,23608.689453
38,0.756468,0.319461,23991.484375
39,0.742948,0.320826,24240.951172
40,0.682478,0.294948,24773.351562
0,0.738673,0.438207,266.131378
1,0.734202,0.528592,515.849915
2,0.730034,0.532716,748.664856
3,0.734703,0.482347,915.027100
4,0.731879,0.235425,1530.644531
5,0.712180,0.165831,1746.908447
6,0.733830,0.081706,1946.632935
7,0.704815,0.059615,2129.658691
8,0.504045,0.027156,2296.014648
9,0.371345,0.071713,2528.941650
10,0.415849,0.129532,2778.506592
11,0.414018,0.118838,2894.877930
12,0.933225,0.105405,3194.348145
13,0.946452,0.550694,4824.827637
14,0.037663,0.523211,5174.274902
15,0.034059,0.539928,5523.681641
16,0.010372,0.511214,5972.821777
17,0.074497,0.491566,6205.834473
18,0.073520,0.487416,6638.373535
19,0.959684,0.449065,7004.371582
20,0.939487,0.366133,7253.931641
21,0.909680,0.296904,7436.927734
22,0.472646,0.637895,9267.130859
23,0.507735,0.655568,9466.703125
24,0.445665,0.610798,9666.325195
25,0.424972,0.488038,9982.497070
26,0.463962,0.450705,10148.881836
27,0.402266,0.503322,10365.236328
28,0.267385,0.455489,11113.873047
29,0.241962,0.382588,11629.532227
30,0.238969,0.465232,11845.938477
31,0.322765,0.472140,12095.469727
32,0.311744,0.479101,12211.926758
33,0.238289,0.488951,12511.426758
34,0.258199,0.480003,12760.924805
35,0.332024,0.432313,13193.558594
36,0.369408,0.295672,13509.645508
37,0.521029,0.298200,13958.924805
38,0.508219,0.283822,14058.654297
39,0.519935,0.316203,14424.732422
40,0.592767,0.349134,15422.976562
41,0.640121,0.316445,15622.631836
42,0.592263,0.326131,16105.115234
43,0.555146,0.402603,16371.321289
44,0.561361,0.396987,16604.214844
45,0.587796,0.513585,16837.248047
46,0.739432,0.492558,17735.613281
47,0.837197,0.219231,18617.453125
48,0.856330,0.264705,18767.089844
49,0.039061,0.566204,19948.416016
50,0.034713,0.575373,20164.650391
51,0.003253,0.491671,20547.287109
52,0.080916,0.540629,20946.630859
53,0.988606,0.495732,21196.228516
54,0.978137,0.477656,21379.308594
55,0.948373,0.327089,22227.814453
56,0.953953,0.273300,22460.587891
57,0.858518,0.159948,23458.835938
58,0.808199,0.175442,23708.457031
59,0.864676,0.250297,23991.349609
0,0.723325,0.547525,266.189362
1,0.719552,0.412794,765.275635
2,0.705151,0.332359,965.013489
3,0.703940,0.287372,1231.145020
4,0.714939,0.273914,1464.143555
5,0.720234,0.291398,2046.409790
6,0.731595,0.286210,2562.211914
7,0.729769,0.396674,3027.951416
8,0.732336,0.489211,3410.745117
9,0.732485,0.517678,3743.445801
10,0.731241,0.515412,4126.133301
11,0.733989,0.523674,4741.699219
12,0.740569,0.540347,5606.839844
13,0.737318,0.498986,6022.792480
14,0.737959,0.535124,6671.635742
15,0.743827,0.532650,7287.301270
16,0.739506,0.545400,7686.514648
17,0.735429,0.516610,7986.138672
18,0.745360,0.431225,9134.100586
19,0.740425,0.375200,9500.105469
20,0.742172,0.533995,9816.133789
21,0.732680,0.323984,10315.224609
22,0.725154,0.279843,10647.986328
23,0.725536,0.260078,11063.989258
24,0.739824,0.524871,12228.562500
25,0.725554,0.511542,12960.696289
26,0.471653,0.524155,15689.280273
27,0.467181,0.502160,16038.668945
28,0.465725,0.449250,16404.679688
29,0.488129,0.314447,17253.173828
30,0.199994,0.498996,19931.857422
31,0.225811,0.500446,20148.076172
32,0.447016,0.570280,21296.066406
33,0.474369,0.636034,21761.937500
34,0.542575,0.499691,22743.560547
35,0.478283,0.522516,23292.582031
36,0.545274,0.536171,24224.304688
0,0.735338,0.548706,415.962891
1,0.724477,0.539582,781.959778
2,0.739661,0.507032,1064.853882
3,0.808643,0.523247,1297.744385
4,0.808964,0.526008,1464.163696
5,0.814394,0.410786,1647.293335
6,0.825887,0.353987,1980.050049
7,0.863740,0.351179,2279.312012
8,0.879945,0.308103,2479.059082
9,0.893197,0.256788,2728.614014
10,0.926274,0.202114,2944.928467
11,0.940005,0.174302,3161.185303
12,0.010210,0.172473,3677.016357
13,0.984720,0.240665,3993.082031
14,0.065877,0.184855,4309.165527
15,0.086761,0.144267,4492.158691
16,0.150372,0.106783,4708.399902
17,0.142622,0.155924,4974.714844
18,0.926948,0.360751,5390.698730
19,0.917749,0.585514,5989.509277
20,0.980538,0.659962,6605.147461
21,0.002902,0.690176,6754.889648
22,0.033721,0.680322,7220.790039
23,0.074685,0.637935,7470.452637
24,0.069270,0.611809,7636.760742
25,0.050443,0.692506,7819.791016
26,0.042303,0.709564,8152.576172
27,0.032008,0.741820,8568.347656
28,0.044365,0.700249,8984.341797
