Idx, longitude, latitude, start timestamp
0,0.769967,0.461483,33.179344
1,0.758784,0.473858,349.328278
2,0.777210,0.517560,582.261902
3,0.798609,0.500881,915.135010
4,0.814650,0.474760,1147.898193
5,0.810156,0.453228,1414.194580
6,0.854412,0.456273,2129.558594
7,0.828235,0.449185,2379.122803
8,0.826664,0.444457,2528.879150
9,0.924375,0.459070,2795.016602
10,0.920170,0.455612,2928.202148
11,0.924603,0.492554,3094.564453
12,0.964054,0.557335,3443.839111
13,0.988603,0.537262,3660.261475
14,0.022303,0.471927,3976.263916
15,0.042326,0.443449,4142.762207
16,0.033985,0.458138,4359.059082
17,0.057166,0.459633,4508.732910
18,0.065578,0.496931,4791.631836
19,0.051261,0.518070,5057.692871
20,0.024302,0.466147,5307.254395
21,0.001827,0.453868,5540.203125
22,0.977970,0.433349,5773.232422
23,0.939281,0.441445,6022.706543
24,0.736731,0.476256,6954.460449
25,0.684568,0.447910,7137.461426
26,0.703089,0.409932,7436.890625
27,0.626234,0.355738,7886.188965
28,0.607359,0.353558,8202.323242
29,0.607928,0.351176,8302.122070
30,0.558252,0.416191,8485.009766
31,0.515313,0.419628,8784.561523
32,0.490084,0.403067,8984.153320
33,0.457435,0.396720,9200.603516
34,0.442593,0.390460,9466.688477
35,0.427629,0.382747,9682.983398
36,0.411485,0.382729,9965.756836
37,0.389581,0.369882,10182.105469
38,0.381539,0.373035,10431.624023
39,0.853708,0.759381,14108.566406
40,0.834666,0.558425,15572.686523
41,0.888951,0.427307,16554.224609
42,0.875350,0.420256,16787.222656
43,0.870521,0.434682,17053.351562
44,0.817542,0.448989,17569.111328
45,0.820453,0.456134,17785.511719
46,0.809765,0.470731,18018.326172
47,0.803103,0.455213,18500.853516
48,0.810251,0.446840,18733.855469
49,0.808970,0.434723,18850.220703
50,0.804112,0.489793,19715.421875
51,0.802830,0.501034,20048.238281
52,0.802566,0.484509,20530.701172
53,0.803157,0.472022,20796.820312
54,0.807990,0.527066,21029.832031
55,0.817549,0.467650,21512.326172
56,0.821699,0.472048,21761.820312
57,0.822776,0.475237,22926.382812
0,0.742898,0.667903,66.437752
1,0.601070,0.552982,748.595215
2,0.576473,0.554756,1014.856628
3,0.560834,0.717243,1297.659668
4,0.526447,0.782028,1447.411377
5,0.473415,0.538967,2013.070679
6,0.426267,0.584708,2246.071777
7,0.399777,0.615345,2562.068359
8,0.346207,0.524583,2778.411133
9,0.182275,0.455697,4575.320801
10,0.385008,0.472011,6921.120605
11,0.496786,0.493756,8385.226562
12,0.534838,0.503210,8717.981445
13,0.597277,0.451708,9599.800781
14,0.691551,0.509960,12095.412109
15,0.692315,0.471965,12544.666016
16,0.688863,0.461870,12794.300781
17,0.000917,0.819479,14541.104492
18,0.948362,0.546992,14990.406250
19,0.979944,0.525848,15289.908203
20,0.816367,0.579329,17036.871094
21,0.534534,0.591227,18451.087891
22,0.506519,0.543078,18800.458984
23,0.425957,0.654072,19798.693359
24,0.811282,0.550741,21861.826172
25,0.035936,0.562652,22909.894531
0,0.743234,0.455607,50.088852
1,0.758970,0.574162,416.097229
2,0.532194,0.749097,1164.775879
3,0.530895,0.905818,1380.965210
4,0.427548,0.930684,1913.319824
5,0.528490,0.893229,2079.764648
6,0.527522,0.477837,2495.775391
7,0.530809,0.482847,2612.204590
8,0.508784,0.510050,2778.605225
9,0.457877,0.484468,3077.943604
10,0.426427,0.467092,3394.146484
11,0.537820,0.564633,4009.678711
12,0.618478,0.558057,4558.781250
13,0.645961,0.537277,4791.738281
14,0.644126,0.561228,5107.756836
15,0.628754,0.415824,5523.756836
16,0.600175,0.350037,5690.077148
17,0.569681,0.334099,5939.656250
18,0.690918,0.496566,6372.262207
19,0.714831,0.454988,6521.936523
20,0.696737,0.429575,6921.242676
21,0.641349,0.496632,7320.584961
22,0.643462,0.492552,7620.037598
23,0.794064,0.461855,8019.287598
24,0.792555,0.451635,8152.442383
25,0.816514,0.483976,8302.121094
26,0.822030,0.536243,8518.410156
27,0.822611,0.546998,8618.335938
28,0.857788,0.563939,8834.515625
29,0.841710,0.551778,9084.106445
30,0.885252,0.546785,9283.779297
31,0.917264,0.556675,9633.078125
32,0.925403,0.553637,9982.514648
33,0.940251,0.553307,10348.478516
34,0.932430,0.550999,10598.094727
35,0.052146,0.605814,10997.361328
36,0.034579,0.593906,11180.412109
37,0.057773,0.589783,11330.033203
38,0.107010,0.605096,11646.139648
39,0.044475,0.655842,11945.756836
40,0.125565,0.512949,12211.955078
41,0.129384,0.495554,12378.339844
42,0.124555,0.491959,12478.125977
43,0.106489,0.488617,12594.559570
44,0.200389,0.516811,12943.886719
45,0.213549,0.464902,13160.228516
46,0.217632,0.409942,13393.124023
47,0.218268,0.479329,13675.958008
48,0.171138,0.498206,14075.199219
49,0.166928,0.529106,14407.971680
50,0.176441,0.505650,14640.963867
51,0.014655,0.461859,15090.167969
52,0.014703,0.472557,15206.625977
53,0.953053,0.511301,15439.593750
54,0.936773,0.542408,15689.079102
55,0.000818,0.814986,16570.931641
56,0.006461,0.734333,16936.972656
57,0.978010,0.560742,17652.251953
58,0.976994,0.547032,17935.152344
59,0.973223,0.550749,18168.123047
60,0.920828,0.523419,18583.947266
61,0.834181,0.524663,19016.609375
62,0.831850,0.422865,19266.048828
63,0.745416,0.428061,19815.220703
64,0.750870,0.437330,20014.810547
65,0.833986,0.563741,20447.371094
66,0.810782,0.551956,20663.656250
67,0.854779,0.559348,21146.207031
68,0.889267,0.537184,21395.722656
69,0.933616,0.523377,21811.703125
70,0.744351,0.553885,22527.111328
71,0.514657,0.808909,23491.937500
72,0.534535,0.643736,23874.732422
73,0.653737,0.596109,24157.582031
74,0.706134,0.604675,24357.187500
75,0.731380,0.680980,24540.160156
0,0.779067,0.553001,349.490204
1,0.790539,0.502368,549.258057
2,0.818260,0.486046,831.975525
3,0.811806,0.455734,1064.893188
4,0.801196,0.454826,1264.510254
5,0.700872,0.523404,1730.374634
6,0.658310,0.572284,2029.926270
7,0.657854,0.670879,2296.090576
8,0.681159,0.766878,2512.440918
9,0.651491,0.821793,2662.125244
10,0.616151,0.792691,2928.326904
