Idx, longitude, latitude, start timestamp
0,0.750594,0.517887,-0.112357
1,0.751206,0.519006,266.034058
2,0.747408,0.516043,515.716858
3,0.739393,0.508206,765.240845
4,0.735380,0.503813,1014.773743
5,0.732500,0.493114,1264.420898
6,0.731233,0.486933,1513.889893
7,0.730791,0.479944,1763.549561
8,0.731119,0.477939,2012.996338
9,0.731762,0.475661,2262.600586
10,0.732489,0.474312,2512.114746
11,0.732076,0.475753,2761.756592
12,0.729989,0.480207,3011.249268
13,0.726342,0.489629,3260.870850
14,0.720333,0.499117,3510.478760
15,0.711766,0.502739,3759.984375
16,0.698129,0.502506,4009.585693
17,0.680936,0.501675,4259.096680
18,0.662497,0.503442,4508.747559
19,0.645517,0.503123,4758.205566
20,0.632859,0.501448,5007.837891
21,0.627384,0.501493,5257.312988
22,0.631730,0.502813,5506.979980
23,0.643033,0.502967,5756.389648
24,0.656713,0.502024,6006.070312
25,0.668571,0.502445,6255.596191
26,0.676786,0.502456,6505.251953
27,0.680074,0.502612,6754.784180
28,0.675625,0.502809,7004.253906
29,0.646024,0.506481,7253.970703
30,0.616779,0.508023,7503.361328
31,0.589513,0.506830,7786.273438
32,0.569781,0.502854,8035.770996
33,0.559259,0.499469,8268.795898
34,0.550903,0.495666,8518.245117
35,0.544416,0.497194,8751.252930
36,0.537202,0.494496,9000.768555
37,0.519409,0.496107,9250.338867
38,0.491485,0.502222,9549.861328
39,0.474214,0.506244,9799.322266
40,0.473021,0.505093,10048.997070
41,0.477878,0.509054,10281.861328
42,0.482780,0.510173,10531.446289
43,0.486552,0.514787,10780.957031
44,0.491086,0.519460,11014.013672
45,0.496950,0.522851,11280.101562
46,0.500484,0.525149,11529.669922
47,0.496120,0.525375,11779.281250
48,0.483503,0.525985,12012.192383
49,0.465754,0.527585,12278.452148
50,0.438891,0.531077,12527.933594
51,0.403271,0.539090,12760.960938
52,0.384817,0.545594,13043.643555
53,0.388904,0.538729,13276.636719
54,0.399846,0.518898,13542.753906
55,0.403313,0.511179,13775.751953
56,0.403473,0.515071,14025.290039
57,0.408569,0.504124,14274.888672
58,0.426271,0.462054,14507.739258
59,0.455659,0.416487,14757.400391
60,0.499611,0.364105,15006.864258
61,0.532605,0.323702,15256.505859
62,0.577371,0.292802,15506.109375
63,0.622523,0.283636,15772.247070
64,0.662599,0.285133,16005.223633
65,0.693269,0.289596,16254.705078
66,0.704085,0.293047,16521.007812
67,0.699990,0.292458,16753.828125
68,0.688921,0.291112,17003.503906
69,0.664677,0.288317,17252.970703
70,0.630735,0.291744,17502.589844
71,0.597627,0.312380,17752.125000
72,0.570781,0.342507,18001.679688
73,0.537118,0.417464,18251.335938
74,0.519642,0.453828,18500.792969
75,0.511529,0.457340,18750.500000
76,0.507572,0.438566,19099.785156
77,0.503576,0.430461,19332.710938
78,0.499852,0.421348,19582.306641
79,0.497964,0.420145,19831.800781
80,0.501016,0.421993,20081.425781
81,0.500531,0.420830,20330.880859
82,0.494392,0.426719,20580.535156
83,0.473875,0.431820,20813.433594
84,0.432049,0.432659,21046.429688
85,0.379451,0.421172,21295.882812
86,0.334098,0.413450,21545.490234
87,0.302555,0.406365,21778.392578
88,0.273129,0.412194,22027.886719
89,0.238567,0.412928,22260.878906
90,0.191267,0.415471,22510.529297
91,0.167583,0.433027,22759.955078
92,0.162417,0.460155,23009.623047
93,0.162120,0.482831,23259.072266
94,0.163896,0.482628,23508.763672
95,0.165986,0.474280,23758.371094
96,0.167484,0.467216,24041.070312
97,0.169387,0.462973,24274.060547
98,0.174177,0.447894,24523.589844
99,0.180802,0.431744,24773.177734
0,0.749575,0.502573,0.025521
1,0.748780,0.503169,266.244202
2,0.726422,0.504244,515.778870
3,0.701520,0.505953,765.393005
4,0.692704,0.526664,1014.971863
5,0.658712,0.580615,1264.464966
6,0.629155,0.591149,1514.102783
7,0.617953,0.593925,1763.589233
8,0.570161,0.593364,2013.235474
9,0.544155,0.594479,2262.718750
10,0.547745,0.596590,2512.437744
11,0.549396,0.598427,2761.841797
12,0.552453,0.598861,3011.487061
13,0.557058,0.598611,3260.967285
14,0.559046,0.599384,3510.545654
15,0.569259,0.600167,3760.040771
16,0.580430,0.599567,4009.655762
17,0.588404,0.599805,4259.333984
18,0.596470,0.595218,4508.780762
19,0.607113,0.583522,4758.449219
20,0.611858,0.575469,5007.999512
21,0.612040,0.574825,5257.581055
22,0.614297,0.573013,5507.011719
23,0.614835,0.572985,5756.626953
24,0.614895,0.572878,6006.179688
25,0.615656,0.570378,6255.760742
26,0.617919,0.567562,6505.285156
27,0.620560,0.565718,6754.864258
28,0.624626,0.565254,7004.411621
29,0.639409,0.565540,7253.994141
30,0.671445,0.563817,7503.548828
31,0.694827,0.539747,7753.144043
32,0.703263,0.513225,8002.714355
33,0.691748,0.499988,8252.239258
34,0.668002,0.482318,8501.875977
35,0.634259,0.473407,8751.384766
36,0.579188,0.457320,9000.961914
37,0.538386,0.449085,9250.527344
38,0.499325,0.456192,9500.101562
39,0.477997,0.461927,9766.362305
40,0.451536,0.473518,10015.803711
41,0.393915,0.497140,10265.474609
42,0.360554,0.524847,10514.917969
43,0.345091,0.554165,10764.636719
44,0.334283,0.555192,11014.055664
45,0.293436,0.561547,11263.780273
46,0.303181,0.571397,11513.199219
47,0.346283,0.562649,11762.770508
48,0.355153,0.538554,12012.334961
49,0.361112,0.482128,12261.889648
50,0.361808,0.459397,12511.491211
51,0.355080,0.514146,12761.001953
52,0.349265,0.533860,13010.683594
53,0.346673,0.538147,13260.164062
54,0.348493,0.541308,13509.790039
55,0.350240,0.540586,13759.271484
56,0.380885,0.554180,14008.909180
57,0.426428,0.558553,14258.424805
58,0.424652,0.550631,14507.969727
59,0.427668,0.547612,14757.501953
60,0.433966,0.543493,15007.192383
61,0.457734,0.535917,15256.597656
62,0.472092,0.522429,15506.199219
63,0.476889,0.510943,15755.754883
64,0.477428,0.507277,16005.424805
65,0.479669,0.505408,16254.956055
66,0.480773,0.506484,16504.470703
67,0.481125,0.507185,16754.058594
68,0.488605,0.508576,17003.666016
69,0.578905,0.515934,17253.169922
70,0.765141,0.515341,17502.664062
71,0.887532,0.523086,17752.322266
72,0.966356,0.527512,18001.802734
73,0.005895,0.522804,18251.462891
74,0.024603,0.516500,18500.955078
75,0.030653,0.517290,18750.578125
76,0.028875,0.517053,19000.132812
77,0.013898,0.509506,19266.257812
78,0.989590,0.488319,19515.943359
79,0.980171,0.433356,19765.462891
80,0.983514,0.362137,20014.994141
81,0.980816,0.334364,20264.546875
82,0.978095,0.328445,20514.197266
83,0.975743,0.329618,20763.666016
84,0.975368,0.349005,21013.224609
85,0.967674,0.413034,21262.761719
86,0.944289,0.475531,21512.345703
87,0.946953,0.482421,21762.023438
88,0.948238,0.499846,22011.513672
89,0.948673,0.521622,22261.181641
90,0.947676,0.519132,22510.636719
91,0.948305,0.522194,22760.220703
92,0.948030,0.523482,23009.753906
93,0.952480,0.525489,23259.314453
94,0.978357,0.519183,23508.839844
95,0.023743,0.503145,23758.439453
96,0.022994,0.504632,24007.988281
97,0.019609,0.507045,24257.613281
98,0.996137,0.510388,24507.164062
99,0.951330,0.520000,24756.701172
0,0.749639,0.462412,0.006716
1,0.749072,0.463212,266.281036
2,0.747807,0.463731,515.785583
3,0.744195,0.465688,765.354858
4,0.735357,0.467079,1014.908020
5,0.729637,0.466334,1264.595947
6,0.728696,0.465141,1513.967041
7,0.728214,0.472105,1763.730957
8,0.726526,0.482080,2013.126099
9,0.714746,0.488800,2262.751953
10,0.696516,0.488244,2512.331055
11,0.684967,0.483501,2761.818604
