Idx, longitude, latitude, start timestamp
0,0.752593,0.510040,0.069079
1,0.749985,0.512219,266.373016
2,0.742074,0.512092,515.943359
3,0.736794,0.516441,765.446350
4,0.737650,0.495533,1015.058655
5,0.740273,0.459856,1264.592896
6,0.742100,0.407554,1514.217285
7,0.739593,0.365348,1763.732300
8,0.736202,0.327523,2013.328979
9,0.733644,0.300935,2262.854248
10,0.733682,0.275171,2512.355469
11,0.734931,0.257541,2761.955322
12,0.759860,0.257962,3011.528076
13,0.804892,0.275274,3261.140625
14,0.850048,0.309827,3510.651367
15,0.874728,0.340759,3760.318604
16,0.882511,0.345508,4009.866211
17,0.881644,0.337529,4259.429688
18,0.892793,0.342903,4508.863770
19,0.909069,0.357442,4758.564941
20,0.923944,0.414561,5008.047852
21,0.939775,0.448661,5257.634766
22,0.953745,0.446831,5507.095703
23,0.961921,0.440030,5756.772461
24,0.961851,0.428893,6006.213867
25,0.964119,0.427497,6255.838379
26,0.964285,0.425837,6505.496094
27,0.964359,0.421137,6754.969238
28,0.966669,0.423805,7004.632324
29,0.968287,0.426557,7254.165527
30,0.968252,0.425553,7503.744141
31,0.966695,0.423251,7753.248047
32,0.965613,0.419198,8002.803223
33,0.962425,0.410504,8252.297852
34,0.955661,0.406633,8501.951172
35,0.946506,0.407795,8751.411133
36,0.936335,0.405813,9001.085938
37,0.926340,0.403242,9250.669922
38,0.912777,0.395902,9500.206055
39,0.898419,0.392598,9766.402344
40,0.881891,0.386197,10015.894531
41,0.851213,0.355540,10265.552734
42,0.802293,0.318691,10515.069336
43,0.730292,0.302738,10764.621094
44,0.637546,0.349590,11014.192383
45,0.565415,0.406120,11263.802734
46,0.529546,0.420976,11513.284180
47,0.513896,0.435526,11762.915039
48,0.511104,0.469521,12012.539062
49,0.514195,0.492715,12262.043945
50,0.519534,0.514041,12511.611328
51,0.523184,0.526446,12761.134766
52,0.525671,0.534427,13010.773438
53,0.526746,0.536685,13260.263672
54,0.532690,0.536244,13509.859375
55,0.566791,0.526827,13759.377930
56,0.595077,0.521259,14008.987305
57,0.614747,0.517563,14258.447266
58,0.632522,0.516191,14508.126953
59,0.647335,0.517602,14757.555664
60,0.665325,0.518916,15007.163086
61,0.686243,0.519716,15256.815430
62,0.706689,0.522049,15506.347656
63,0.725974,0.522463,15755.948242
64,0.742848,0.522607,16005.459961
65,0.754197,0.523216,16255.079102
66,0.760193,0.523870,16504.564453
67,0.758573,0.521679,16754.074219
68,0.751513,0.514576,17003.638672
69,0.747219,0.493045,17253.316406
70,0.747974,0.470484,17502.753906
71,0.751194,0.451171,17752.429688
72,0.754082,0.438811,18002.000000
73,0.760803,0.434060,18251.552734
74,0.767650,0.435500,18501.160156
75,0.775078,0.436886,18750.613281
76,0.782764,0.437627,19000.244141
77,0.790433,0.440710,19266.396484
78,0.795900,0.440368,19516.085938
79,0.799829,0.435911,19765.501953
80,0.804466,0.433963,20015.082031
81,0.809964,0.446304,20264.638672
82,0.818558,0.461498,20514.232422
83,0.828076,0.459159,20763.820312
84,0.833748,0.449618,21013.349609
85,0.834058,0.435862,21262.937500
86,0.833630,0.425249,21512.470703
87,0.832193,0.398659,21762.054688
88,0.831254,0.373362,22011.582031
89,0.830776,0.364946,22261.220703
90,0.831725,0.372591,22510.671875
91,0.834086,0.383238,22760.337891
92,0.840025,0.395768,23009.781250
93,0.847560,0.404460,23259.458984
94,0.854823,0.406146,23508.908203
95,0.858727,0.406019,23758.619141
96,0.858422,0.406640,24008.195312
97,0.856833,0.406671,24257.644531
98,0.856158,0.407432,24507.291016
99,0.857812,0.407743,24756.791016
0,0.750145,0.521803,0.022906
1,0.750192,0.522104,266.092560
2,0.749156,0.516415,515.679016
