Idx, longitude, latitude, start timestamp
0,0.749958,0.461917,0.001905
1,0.750238,0.463084,266.340179
2,0.753696,0.465840,515.741455
3,0.766818,0.471345,765.443481
4,0.782601,0.477457,1014.947754
5,0.789288,0.486724,1264.503418
6,0.789566,0.492768,1513.973877
7,0.789314,0.493838,1763.607544
8,0.789081,0.493430,2013.127075
9,0.792338,0.494311,2262.706299
10,0.818692,0.505058,2512.321289
11,0.845809,0.523109,2761.880127
12,0.858521,0.530325,3011.356445
13,0.864301,0.535437,3261.041748
14,0.876623,0.526087,3510.644775
15,0.896288,0.523092,3760.097412
16,0.911866,0.521944,4009.681641
17,0.912385,0.519545,4259.249512
18,0.926989,0.521351,4508.790039
19,0.946857,0.537335,4758.325684
20,0.961626,0.541486,5007.906738
21,0.968070,0.548167,5257.419434
22,0.977081,0.547451,5507.054199
23,0.995302,0.541400,5756.579102
24,0.016571,0.536583,6006.250000
25,0.033674,0.534564,6255.714355
26,0.041060,0.530098,6505.254395
27,0.040766,0.529511,6754.880371
28,0.042956,0.528197,7004.387207
29,0.051062,0.525869,7254.052246
30,0.062530,0.521327,7503.492676
31,0.076332,0.513636,7753.159180
32,0.093851,0.504382,8002.656250
33,0.110944,0.495196,8252.313477
34,0.120505,0.488053,8501.726562
35,0.126668,0.483021,8751.358398
36,0.132762,0.479324,9000.836914
37,0.136105,0.480189,9250.509766
38,0.139092,0.481966,9500.104492
39,0.140791,0.483440,9766.295898
40,0.140927,0.485527,10015.825195
41,0.138341,0.487958,10265.407227
42,0.130705,0.490682,10514.927734
43,0.109498,0.490171,10764.500977
44,0.071108,0.488728,11014.047852
45,0.018604,0.476856,11263.544922
46,0.952751,0.464373,11513.221680
47,0.898073,0.449455,11762.715820
48,0.844371,0.439449,12012.333984
49,0.794594,0.427121,12261.922852
50,0.725393,0.421450,12511.494141
51,0.646848,0.429172,12761.016602
52,0.585501,0.457778,13010.527344
53,0.545212,0.480484,13260.130859
54,0.515599,0.497186,13509.666992
55,0.499504,0.502224,13759.328125
56,0.488230,0.514688,14008.756836
57,0.482533,0.530626,14258.410156
58,0.484328,0.531272,14507.885742
59,0.491637,0.527077,14757.509766
60,0.501366,0.534006,15007.101562
61,0.509191,0.589323,15256.718750
62,0.508893,0.664236,15506.255859
63,0.501644,0.713526,15755.712891
64,0.480657,0.710919,16005.422852
65,0.454027,0.696538,16254.877930
66,0.433483,0.683847,16504.496094
67,0.411812,0.664260,16753.980469
68,0.391549,0.644664,17003.591797
69,0.374019,0.620916,17253.095703
70,0.361592,0.604151,17502.691406
71,0.353376,0.586500,17752.234375
72,0.346332,0.573528,18001.878906
73,0.343720,0.560873,18251.486328
74,0.342257,0.547328,18500.966797
75,0.342583,0.541441,18750.521484
76,0.344912,0.546946,19000.087891
77,0.357464,0.558885,19266.318359
78,0.378706,0.574898,19515.810547
79,0.393974,0.579768,19765.388672
80,0.406130,0.574511,20014.910156
81,0.415831,0.568462,20264.550781
82,0.428337,0.562173,20514.134766
83,0.445410,0.549818,20763.628906
84,0.463835,0.538685,21013.283203
85,0.478368,0.527934,21262.781250
86,0.478547,0.507810,21512.363281
87,0.475375,0.501329,21761.859375
88,0.485553,0.479541,22011.476562
89,0.517342,0.385935,22260.990234
90,0.545079,0.354411,22593.751953
91,0.575412,0.338523,22760.097656
92,0.599975,0.320710,23092.841797
93,0.620580,0.285519,23325.847656
94,0.635114,0.259945,23575.343750
95,0.643497,0.229779,23808.353516
96,0.649378,0.195608,24041.187500
97,0.655389,0.178981,24290.814453
98,0.660728,0.266701,24540.351562
99,0.645819,0.350945,24773.347656
0,0.745023,0.557122,0.023788
1,0.746749,0.475028,266.142090
2,0.760553,0.461938,515.729431
3,0.762539,0.464201,765.264526
4,0.770033,0.485699,1014.856323
5,0.772099,0.490609,1264.467285
6,0.773097,0.483126,1514.026978
7,0.797633,0.477505,1763.562988
8,0.895492,0.505579,2013.135986
9,0.948568,0.537672,2262.752686
10,0.951682,0.542298,2512.206787
11,0.996976,0.556079,2761.810059
12,0.013631,0.547289,3011.338135
13,0.023950,0.548599,3260.912842
14,0.898745,0.548324,3543.816895
15,0.763883,0.479975,3793.334717
16,0.766174,0.466889,4026.338379
17,0.771973,0.461959,4292.390625
18,0.769906,0.453118,4542.019043
19,0.769226,0.452868,4758.258301
20,0.769038,0.454912,5007.883789
21,0.766095,0.455075,5290.634277
22,0.658506,0.454197,5507.002930
23,0.591237,0.481018,5789.828125
24,0.578581,0.494716,6039.367188
25,0.542207,0.525729,6288.986328
26,0.548033,0.644906,6538.472656
27,0.574283,0.782127,6788.091309
28,0.584463,0.810435,7004.370117
29,0.616541,0.736089,7253.838867
30,0.643950,0.602147,7536.755371
31,0.635132,0.550240,7786.369629
32,0.602257,0.500593,8019.207520
33,0.576269,0.475277,8268.920898
34,0.527048,0.462918,8518.377930
35,0.507385,0.471860,8767.941406
36,0.467964,0.469804,9017.485352
37,0.439298,0.468613,9267.055664
38,0.416427,0.467752,9516.550781
39,0.403693,0.472157,9799.505859
40,0.394174,0.468699,10032.489258
41,0.390819,0.467082,10298.576172
42,0.389503,0.469591,10514.911133
43,0.379072,0.467301,10764.393555
44,0.363039,0.466750,11030.704102
45,0.334737,0.475631,11280.153320
46,0.331810,0.488929,11513.155273
47,0.330047,0.492498,11779.256836
48,0.331120,0.491232,12028.873047
49,0.332751,0.487828,12278.540039
50,0.334123,0.488832,12528.055664
51,0.334633,0.490256,12777.627930
52,0.330004,0.512911,13043.782227
53,0.305565,0.606755,13276.752930
54,0.304498,0.612286,13542.881836
55,0.308163,0.610137,13775.767578
56,0.311174,0.607344,14041.961914
57,0.315543,0.597201,14274.958984
58,0.322617,0.588002,14541.122070
59,0.351587,0.571135,14757.459961
60,0.388828,0.542436,15023.572266
61,0.417231,0.520256,15273.235352
62,0.453460,0.500135,15522.864258
63,0.478445,0.484842,15772.322266
64,0.506350,0.478356,16021.962891
65,0.527363,0.476960,16288.074219
66,0.579585,0.489506,16521.052734
67,0.603782,0.478240,16770.576172
68,0.613362,0.469772,17036.822266
69,0.614281,0.471605,17303.082031
70,0.610994,0.474468,17502.699219
71,0.604202,0.473396,17752.195312
72,0.602196,0.470348,18001.806641
73,0.605476,0.474365,18251.257812
74,0.635010,0.468581,18500.947266
75,0.835767,0.472101,18750.375000
76,0.993295,0.476675,19000.039062
