Idx, longitude, latitude, start timestamp
0,0.750175,0.531274,-0.028986
1,0.750011,0.533167,266.079926
2,0.737108,0.541818,515.737793
3,0.708472,0.548239,765.170715
4,0.692329,0.548061,1014.831238
5,0.684914,0.540096,1264.292236
6,0.651693,0.541038,1513.913452
7,0.623815,0.555373,1763.402710
8,0.602140,0.571712,2013.098389
9,0.591234,0.584947,2262.690674
10,0.587301,0.590970,2512.194092
11,0.585415,0.590408,2761.778320
12,0.585063,0.587856,3011.296143
13,0.593774,0.572494,3260.903320
14,0.608656,0.554981,3510.370605
15,0.618003,0.545591,3760.084229
16,0.626554,0.533815,4009.481689
17,0.638484,0.520516,4259.162109
18,0.652665,0.507862,4508.654297
19,0.669188,0.493244,4758.297363
20,0.686231,0.481637,5007.877930
21,0.724548,0.466964,5257.391602
22,0.759827,0.461462,5507.013672
23,0.788498,0.463051,5756.443848
24,0.811636,0.463684,6006.105957
25,0.832313,0.469625,6255.563965
26,0.843702,0.471175,6505.224121
27,0.863576,0.468509,6754.720215
28,0.885477,0.467129,7004.409668
29,0.907835,0.469936,7253.862305
30,0.929290,0.476942,7503.419922
31,0.943709,0.484178,7752.922363
32,0.943148,0.488298,8002.595703
33,0.936850,0.488673,8252.083984
34,0.927703,0.487211,8501.648438
35,0.916928,0.487457,8751.307617
36,0.903881,0.484004,9000.805664
37,0.887158,0.479575,9250.496094
38,0.864300,0.473884,9516.509766
39,0.836050,0.468474,9766.180664
40,0.806505,0.462869,10015.625977
41,0.773742,0.458603,10265.274414
42,0.740001,0.457970,10514.906250
43,0.709059,0.458228,10764.417969
44,0.675254,0.455436,11014.034180
45,0.631945,0.451480,11263.519531
46,0.572215,0.439558,11513.094727
47,0.500526,0.433032,11762.600586
48,0.450104,0.435225,12012.222656
49,0.427372,0.427230,12261.719727
50,0.411270,0.400621,12544.577148
51,0.401314,0.391451,12777.595703
52,0.387004,0.381758,13027.085938
53,0.375971,0.372361,13259.989258
54,0.373188,0.366929,13509.606445
55,0.358873,0.367005,13759.238281
56,0.335893,0.364134,14008.710938
57,0.304175,0.364460,14258.347656
58,0.269357,0.377659,14507.796875
59,0.244447,0.406339,14774.030273
60,0.220451,0.450420,15006.906250
61,0.205790,0.475751,15256.548828
62,0.195521,0.496110,15506.037109
63,0.189456,0.511523,15755.644531
64,0.186395,0.527298,16005.157227
65,0.184652,0.536179,16254.782227
66,0.184837,0.548443,16504.386719
67,0.186849,0.560122,16753.886719
68,0.189382,0.571993,17003.544922
69,0.191303,0.590858,17252.988281
70,0.192693,0.611756,17569.171875
71,0.194863,0.633457,17818.785156
72,0.196947,0.642247,18051.654297
73,0.201248,0.646885,18301.238281
74,0.206147,0.647303,18550.789062
75,0.209071,0.642603,18800.353516
76,0.205251,0.603468,19033.259766
77,0.204159,0.589650,19282.857422
78,0.205116,0.574221,19515.714844
79,0.206979,0.564679,19765.359375
80,0.208928,0.553000,20014.859375
81,0.209692,0.549555,20264.505859
82,0.210148,0.551567,20513.927734
83,0.210486,0.553401,20763.589844
84,0.212732,0.553814,21013.041016
85,0.214146,0.549992,21295.925781
86,0.219230,0.533179,21528.839844
87,0.239347,0.509601,21778.421875
88,0.274370,0.506228,22011.449219
89,0.319117,0.543104,22277.566406
90,0.394011,0.583974,22510.562500
91,0.459424,0.602386,22776.673828
92,0.504637,0.612864,23026.287109
93,0.536459,0.618498,23275.810547
94,0.566413,0.620439,23525.417969
95,0.592811,0.621818,23758.240234
96,0.619684,0.620163,24007.789062
97,0.640894,0.618551,24257.402344
98,0.657842,0.611638,24507.027344
99,0.660246,0.603698,24773.230469
0,0.749688,0.560739,-0.059198
1,0.749400,0.560965,266.133453
2,0.748612,0.564068,515.650024
3,0.743914,0.574985,765.277344
4,0.738991,0.572531,1014.796143
5,0.720093,0.552579,1264.394897
6,0.699612,0.532870,1513.906982
7,0.687468,0.518044,1763.524414
8,0.678136,0.498926,2013.035156
9,0.674901,0.491727,2262.599609
10,0.675333,0.492781,2512.161621
11,0.693460,0.492627,2761.840332
12,0.736041,0.489978,3011.342529
13,0.808348,0.494743,3260.889404
14,0.855434,0.500029,3510.363281
15,0.881015,0.505227,3760.001221
16,0.896645,0.511674,4009.579346
17,0.916814,0.517530,4259.137695
18,0.956173,0.528701,4508.754395
19,0.992430,0.545587,4758.203125
20,0.013168,0.552563,5007.861328
21,0.035676,0.550122,5257.318359
22,0.062474,0.543851,5506.925293
23,0.086499,0.529280,5756.560059
24,0.100303,0.514353,6006.122559
