Idx, longitude, latitude, start timestamp
0,0.763845,0.459066,-0.020599
1,0.777708,0.469960,266.203888
2,0.784726,0.486439,515.755981
3,0.788281,0.507651,765.401733
4,0.800730,0.516167,1014.997559
5,0.819725,0.514602,1264.464355
6,0.846122,0.519182,1514.086060
7,0.859474,0.522622,1763.576172
8,0.868420,0.523256,2013.177368
9,0.884486,0.519098,2262.719482
10,0.904712,0.530279,2512.299316
11,0.926149,0.546578,2761.784424
12,0.939255,0.542468,3011.442627
13,0.946984,0.540074,3261.073242
14,0.945213,0.540633,3510.576904
15,0.923852,0.541903,3760.177002
16,0.902936,0.539862,4009.680176
17,0.881208,0.537083,4259.261719
18,0.869553,0.536400,4575.398438
19,0.866476,0.537256,4824.895996
20,0.865356,0.537066,5074.496582
21,0.857182,0.533373,5324.031250
22,0.846712,0.529313,5557.049316
23,0.840914,0.528719,5806.483887
24,0.833748,0.526513,6056.146973
25,0.818287,0.521540,6305.691895
26,0.795725,0.519790,6538.666992
27,0.760481,0.513232,6788.109375
28,0.730224,0.509473,7037.729004
29,0.701287,0.509807,7270.624023
30,0.678729,0.510215,7520.241699
31,0.662865,0.507568,7753.125977
32,0.640324,0.504321,8002.724609
33,0.610686,0.500930,8252.221680
34,0.575486,0.503280,8501.830078
35,0.545217,0.509476,8751.322266
36,0.517944,0.517283,9034.191406
37,0.490252,0.524554,9267.197266
38,0.461794,0.531400,9516.690430
39,0.437333,0.540259,9782.929688
40,0.428625,0.545532,10032.473633
41,0.427151,0.548685,10265.458984
42,0.434211,0.552921,10531.526367
43,0.446209,0.561669,10764.536133
44,0.461696,0.572743,11030.639648
45,0.468620,0.567395,11280.292969
46,0.470048,0.565313,11529.937500
47,0.469641,0.565437,11762.807617
48,0.468990,0.567236,12029.020508
49,0.468537,0.568736,12261.920898
50,0.468384,0.569290,12528.158203
51,0.468085,0.570318,12761.040039
52,0.467768,0.571464,13010.606445
53,0.467557,0.571915,13260.098633
54,0.467442,0.572284,13509.726562
55,0.467395,0.573106,13759.285156
56,0.467528,0.573485,14008.878906
57,0.468151,0.573696,14258.358398
58,0.468124,0.574071,14507.977539
59,0.472341,0.571884,14757.488281
60,0.481545,0.569240,15090.332031
61,0.489825,0.569416,15323.231445
62,0.515066,0.568543,15556.114258
63,0.539380,0.567297,15805.698242
64,0.566974,0.562997,16055.340820
65,0.595734,0.557558,16304.787109
66,0.624476,0.552081,16537.687500
67,0.657728,0.547282,16787.369141
68,0.687804,0.545406,17036.898438
69,0.720383,0.545358,17269.777344
70,0.748841,0.544619,17502.716797
71,0.774970,0.543966,17752.326172
72,0.799215,0.540029,18001.888672
73,0.821010,0.538338,18251.441406
74,0.840969,0.536975,18501.060547
75,0.859087,0.535792,18750.544922
76,0.872334,0.533639,19033.447266
77,0.881237,0.534640,19266.253906
78,0.890171,0.535384,19515.869141
79,0.898949,0.538975,19765.390625
80,0.910263,0.564711,20014.980469
81,0.913290,0.562111,20264.615234
82,0.911738,0.561521,20514.101562
83,0.911088,0.561900,20763.730469
84,0.911141,0.562335,21013.265625
85,0.912035,0.562514,21262.865234
86,0.921334,0.556028,21512.390625
87,0.936996,0.540352,21761.949219
88,0.955958,0.538042,22011.464844
89,0.991212,0.541334,22261.066406
90,0.010220,0.544794,22510.587891
91,0.010849,0.546074,22793.439453
92,0.003993,0.534405,23026.310547
93,0.996134,0.517018,23292.556641
94,0.969481,0.491706,23542.162109
95,0.935080,0.489105,23775.033203
96,0.902511,0.489715,24008.033203
97,0.865331,0.490816,24274.152344
98,0.825108,0.491241,24523.800781
99,0.790744,0.489771,24756.683594
0,0.751076,0.536945,-0.000100
1,0.751041,0.534877,266.123383
2,0.754565,0.529644,515.733704
3,0.738797,0.536329,765.174438
4,0.676196,0.557708,1014.909668
5,0.606511,0.576174,1264.276367
6,0.544690,0.573859,1514.029053
7,0.507196,0.564485,1763.529053
8,0.492513,0.548483,2013.057739
9,0.495682,0.523231,2262.689941
10,0.490094,0.499807,2512.147461
11,0.499810,0.497466,2761.686523
12,0.560358,0.521783,3011.275391
13,0.564132,0.525515,3260.951172
14,0.533331,0.511451,3510.363525
15,0.567102,0.508838,3760.001953
16,0.690799,0.522851,4092.771973
17,0.781436,0.522139,4342.265625
18,0.829389,0.512063,4508.624512
19,0.853351,0.499852,4758.279785
20,0.862623,0.494778,5074.405762
21,0.867287,0.494179,5340.646973
22,0.857555,0.486960,5590.128418
23,0.834181,0.479187,5839.774902
24,0.820209,0.470449,6072.597168
25,0.820287,0.462634,6322.234863
26,0.853662,0.476778,6571.720215
27,0.808654,0.479729,6821.332520
28,0.731469,0.470555,7054.225098
29,0.703039,0.450465,7303.865234
30,0.680430,0.443626,7553.343262
31,0.651423,0.434486,7802.994141
32,0.619822,0.431586,8052.466309
33,0.593002,0.448491,8302.099609
34,0.569855,0.456259,8534.992188
35,0.531216,0.475131,8784.561523
36,0.494223,0.474415,9034.055664
37,0.474494,0.479205,9283.663086
38,0.474987,0.486357,9533.220703
39,0.543953,0.498059,9766.170898
40,0.638871,0.489860,10015.655273
41,0.699229,0.465910,10265.291016
42,0.776616,0.455550,10514.912109
43,0.861879,0.463844,10764.458984
44,0.915611,0.466821,11014.054688
45,0.945795,0.471094,11296.763672
46,0.973265,0.476010,11529.761719
47,0.997827,0.485770,11779.269531
48,0.040897,0.483908,12028.907227
49,0.077403,0.475172,12261.781250
50,0.091283,0.473080,12511.419922
51,0.062686,0.488901,12777.532227
52,0.984976,0.523544,13027.165039
53,0.933895,0.548347,13276.765625
54,0.903993,0.556996,13509.669922
55,0.917224,0.573874,13775.853516
56,0.005493,0.596869,14008.722656
57,0.065894,0.612808,14258.399414
58,0.114078,0.626269,14507.840820
59,0.164591,0.622808,14757.468750
60,0.210710,0.600670,15006.972656
61,0.262492,0.562224,15256.653320
62,0.312462,0.509794,15506.114258
63,0.349215,0.478076,15822.233398
64,0.363935,0.474106,16071.853516
65,0.383470,0.449453,16321.336914
66,0.417755,0.456592,16570.845703
67,0.448368,0.462146,16803.843750
68,0.469084,0.464106,17036.853516
69,0.468487,0.474914,17286.371094
70,0.420743,0.485389,17519.351562
71,0.311840,0.492501,17768.865234
72,0.237872,0.484101,18018.478516
73,0.174404,0.479749,18251.306641
74,0.055036,0.486622,18500.947266
75,0.943922,0.494777,18750.416016
76,0.919307,0.498070,19016.722656
77,0.964593,0.491266,19282.837891
78,0.032786,0.483222,19515.828125
79,0.057843,0.483415,19765.466797
80,0.067392,0.488489,20048.140625
81,0.061243,0.499496,20264.548828
82,0.094149,0.508982,20530.687500
83,0.170865,0.507235,20763.691406
84,0.271103,0.490386,21013.138672
85,0.343625,0.481818,21262.800781
86,0.385859,0.479253,21512.242188
87,0.400637,0.480153,21761.927734
88,0.419629,0.496965,22028.134766
89,0.447619,0.510903,22261.001953
90,0.474212,0.510996,22510.669922
91,0.491637,0.507356,22760.146484
92,0.507868,0.495395,23009.792969
93,0.512349,0.493952,23259.240234
94,0.514795,0.496901,23508.867188
95,0.543262,0.472545,23758.339844
96,0.569268,0.452477,24007.980469
97,0.591109,0.433680,24257.513672
98,0.616664,0.438567,24507.076172
99,0.633187,0.447226,24756.582031
0,0.750033,0.554809,-0.007624
1,0.750113,0.554038,266.070343
2,0.756912,0.548660,515.716370
3,0.779699,0.531372,765.257507
4,0.812246,0.514612,1014.860657
5,0.836926,0.505885,1264.446411
6,0.853531,0.501592,1513.978638
7,0.869011,0.499338,1763.615234
8,0.881416,0.496033,2013.100586
9,0.899324,0.494156,2262.680908
10,0.914000,0.493518,2512.166748
11,0.919564,0.493014,2761.841309
12,0.927770,0.491986,3011.266113
13,0.940683,0.490015,3260.927246
14,0.947066,0.488888,3510.404541
15,0.956279,0.490047,3760.085449
16,0.983459,0.483842,4009.566650
17,0.019333,0.476511,4259.211914
18,0.032277,0.485371,4508.826172
19,0.034676,0.486797,4758.247070
20,0.034024,0.486422,5007.918945
21,0.032588,0.484246,5257.361328
22,0.031592,0.484055,5507.042480
23,0.030608,0.482978,5756.494141
24,0.022325,0.481095,6006.158203
