Idx, longitude, latitude, start timestamp
0,0.680423,0.765019,732.037109
1,0.526620,0.659854,1314.417603
2,0.511236,0.619275,1530.708862
3,0.497797,0.593644,1763.653320
4,0.499153,0.573419,1996.583496
5,0.552346,0.585306,2262.820801
6,0.545678,0.607733,2678.686035
7,0.924458,0.473217,3826.613525
8,0.952835,0.483151,4076.352783
9,0.987457,0.475094,4275.891602
10,0.036519,0.238394,5623.575684
11,0.871771,0.831024,7137.564941
12,0.861505,0.859768,7669.938965
13,0.887611,0.767082,8052.700195
14,0.877619,0.743971,8352.099609
15,0.871481,0.739208,8551.685547
16,0.556847,0.573954,15922.219727
17,0.499381,0.614048,16687.578125
18,0.489587,0.582908,17186.726562
19,0.515950,0.431193,18168.326172
20,0.515890,0.421119,18367.960938
21,0.524356,0.464514,18634.164062
22,0.522601,0.398699,19116.679688
23,0.505465,0.304584,20098.261719
24,0.522251,0.215103,20880.246094
25,0.520818,0.232811,21063.244141
26,0.514500,0.126564,21861.865234
27,0.434350,0.633401,23392.457031
28,0.431133,0.636032,23808.478516
29,0.430764,0.626034,24024.777344
0,0.759941,0.471575,83.227592
1,0.770374,0.519979,316.146210
2,0.754235,0.572996,732.133362
3,0.807197,0.497341,1081.449219
4,0.834337,0.411776,1447.501953
5,0.839024,0.360603,1647.086304
6,0.844968,0.326748,1830.067383
7,0.897250,0.297790,2096.372803
8,0.940813,0.244566,2395.848145
9,0.940375,0.224615,2528.958984
10,0.950945,0.196003,2845.045898
11,0.992687,0.192660,3194.466064
12,0.844932,0.272181,3527.159912
13,0.797118,0.337885,3760.100098
14,0.900661,0.526321,4275.917969
15,0.000970,0.476120,4741.645020
16,0.039709,0.487008,4924.828613
17,0.055530,0.469774,5290.879395
18,0.017942,0.498004,5490.376953
19,0.911040,0.504057,5806.503418
20,0.862568,0.524109,5989.548340
21,0.551001,0.582606,7237.373535
22,0.515662,0.539705,7470.305664
23,0.495939,0.545865,7703.268066
24,0.518492,0.434546,8169.164062
25,0.522048,0.385970,8368.757812
26,0.503640,0.397959,8618.241211
27,0.518335,0.325945,9233.914062
28,0.541028,0.329665,9549.986328
29,0.507483,0.560251,9932.602539
30,0.517326,0.582604,10248.753906
31,0.409412,0.546863,10498.313477
32,0.418891,0.575978,10897.650391
33,0.434891,0.631155,11330.208984
34,0.466055,0.674897,11496.614258
35,0.561466,0.652399,12311.829102
36,0.598709,0.630690,12594.688477
37,0.591704,0.533412,13093.782227
38,0.573033,0.509955,13409.955078
39,0.529689,0.541685,13809.201172
40,0.533443,0.544310,14025.531250
41,0.516466,0.532104,14275.007812
42,0.500637,0.537655,14524.665039
43,0.501128,0.560631,14807.558594
44,0.505988,0.549533,15240.056641
45,0.543881,0.563131,15506.264648
46,0.514073,0.551625,16288.271484
47,0.482572,0.530615,16504.498047
48,0.526374,0.555739,16803.980469
49,0.521464,0.553601,17003.683594
50,0.522561,0.555555,17236.607422
51,0.480166,0.529451,17486.130859
52,0.480415,0.541700,17719.013672
53,0.479482,0.544176,17968.625000
54,0.414936,0.527609,18218.250000
55,0.417542,0.538565,18500.958984
56,0.404453,0.474318,18750.572266
57,0.395251,0.387793,19432.746094
58,0.445178,0.355762,19682.373047
59,0.462910,0.395060,19965.066406
60,0.465612,0.385049,20164.841797
61,0.470756,0.377009,21196.347656
62,0.411674,0.565573,21628.957031
63,0.416682,0.580027,22177.960938
64,0.411284,0.546726,22377.587891
65,0.412902,0.534426,22710.332031
66,0.413227,0.531047,23109.640625
67,0.417226,0.567956,23475.648438
68,0.417563,0.570573,23592.140625
69,0.526121,0.604389,23891.654297
70,0.537780,0.601726,24091.300781
71,0.545992,0.598707,24374.142578
72,0.520073,0.517026,24573.800781
0,0.770467,0.541773,499.118591
1,0.770567,0.479977,682.083923
2,0.824652,0.464589,964.981689
3,0.885195,0.452592,1197.843628
4,0.894741,0.430475,1380.809448
5,0.955729,0.421823,1730.200073
6,0.956723,0.422207,1813.439575
7,0.977618,0.412116,1996.490723
8,0.028767,0.445996,2395.663574
9,0.047220,0.478177,2628.624512
10,0.101752,0.446727,2911.511719
11,0.117172,0.426012,3144.408691
12,0.145891,0.400221,3327.410400
13,0.042018,0.271861,3843.086914
14,0.990197,0.241711,4076.145752
15,0.954396,0.222883,4259.133789
16,0.927649,0.203210,4475.394043
17,0.879194,0.176115,4691.604980
18,0.763554,0.177361,5307.282227
19,0.736850,0.181789,5540.191895
20,0.640298,0.191780,5872.899902
21,0.594021,0.225023,6272.162109
22,0.620540,0.328942,6505.191406
23,0.566935,0.339176,6821.302734
24,0.558270,0.377953,7187.282715
25,0.503345,0.416333,7503.400879
26,0.488080,0.446346,7802.838379
27,0.480056,0.505354,8035.753418
28,0.470576,0.550327,8268.774414
29,0.432024,0.568797,8984.114258
30,0.392418,0.363010,9383.360352
31,0.396347,0.313519,9616.348633
32,0.332094,0.391925,9882.579102
33,0.317029,0.438164,10281.771484
34,0.302850,0.467690,10498.043945
35,0.263652,0.509672,10947.331055
36,0.254964,0.543725,11429.733398
37,0.302682,0.304734,11729.261719
38,0.374708,0.253401,11995.518555
39,0.447368,0.284514,12244.954102
40,0.467233,0.290435,12411.361328
41,0.521303,0.318347,12694.267578
42,0.539058,0.333564,12993.733398
43,0.533283,0.374185,13209.922852
44,0.525563,0.400481,13426.169922
45,0.529377,0.435355,13642.546875
46,0.527647,0.430722,14491.022461
47,0.605946,0.517661,15322.911133
48,0.435375,0.571262,16304.492188
49,0.619007,0.637337,17818.593750
50,0.640059,0.648916,17934.982422
51,0.654414,0.650777,18284.300781
52,0.623959,0.537593,19715.093750
53,0.607407,0.464164,19931.503906
54,0.513304,0.439214,20197.652344
55,0.517450,0.514485,20513.708984
56,0.512255,0.558089,20730.080078
57,0.507537,0.562526,21046.050781
58,0.542784,0.542945,21279.072266
59,0.589619,0.515749,22027.703125
60,0.450733,0.409000,22526.957031
61,0.474125,0.382906,22709.878906
62,0.484869,0.367194,22942.796875
63,0.506211,0.427389,23175.796875
64,0.412876,0.515086,23525.101562
65,0.399813,0.502079,23824.652344
66,0.449341,0.553353,24090.808594
67,0.544882,0.530845,24506.710938
68,0.539412,0.529099,24656.501953
69,0.559238,0.521298,24756.255859
0,0.743053,0.424110,99.862282
1,0.751717,0.472113,332.746552
2,0.732647,0.637335,682.071838
3,0.779843,0.660288,915.107361
4,0.839794,0.338402,1597.245239
5,0.875734,0.276169,1780.223145
6,0.876589,0.176413,2229.404297
7,0.758699,0.132503,2495.538574
8,0.724330,0.143942,2678.597168
9,0.567805,0.121550,3493.969482
10,0.479619,0.197072,3926.443115
11,0.483237,0.289414,4126.037598
12,0.533361,0.662767,4758.275879
13,0.529141,0.670355,5024.556641
14,0.487752,0.462737,5606.874512
15,0.471317,0.501146,5889.653320
16,0.465177,0.543227,6056.015625
17,0.482023,0.572135,6289.028320
18,0.425839,0.479111,6521.884277
19,0.462641,0.399453,6721.546875
20,0.456911,0.371795,6921.174316
21,0.426461,0.377155,7170.774902
22,0.459657,0.405175,7520.098145
23,0.421372,0.508606,7736.454590
24,0.361894,0.455337,8152.365723
25,0.369673,0.194693,8950.943359
26,0.377129,0.107184,9267.076172
27,0.226094,0.093981,9999.200195
28,0.465377,0.084565,10332.027344
