Idx, longitude, latitude, start timestamp
0,0.738461,0.487127,16.676908
1,0.742106,0.360257,499.183624
2,0.757960,0.302907,698.809937
3,0.772167,0.269641,865.130676
4,0.775673,0.244711,1031.566528
5,0.778661,0.226198,1264.375732
6,0.769911,0.249140,1397.594360
7,0.631882,0.612895,1963.294434
8,0.611573,0.618482,2262.788818
9,0.569905,0.537423,2545.474609
10,0.428722,0.425598,3277.651611
11,0.409086,0.444715,3577.080811
12,0.400142,0.363999,3726.909424
13,0.497783,0.177858,4525.457031
14,0.519656,0.168040,4824.830566
15,0.838132,0.892996,6655.039551
16,0.998530,0.470107,7936.134766
17,0.992426,0.452257,8218.925781
18,0.999151,0.462382,8368.677734
19,0.999668,0.489016,8867.771484
20,0.004243,0.533938,9233.890625
21,0.986913,0.505860,9616.491211
22,0.986802,0.511078,10099.017578
23,0.790242,0.275084,13027.206055
24,0.798629,0.231215,13559.521484
25,0.778271,0.282280,13809.185547
26,0.754390,0.506729,14491.268555
27,0.749263,0.447828,14740.888672
28,0.744845,0.575870,14990.377930
29,0.735160,0.639273,15972.017578
30,0.790232,0.686391,16304.758789
31,0.820855,0.683467,16770.601562
32,0.837880,0.638016,17020.220703
33,0.862376,0.519239,17818.878906
34,0.865070,0.500908,18251.357422
35,0.763852,0.423523,18733.824219
36,0.719094,0.393620,19183.087891
37,0.704500,0.418281,19732.050781
38,0.714296,0.378877,19981.654297
39,0.780910,0.123006,21029.759766
40,0.776703,0.117772,21379.314453
41,0.055199,0.062366,22360.863281
42,0.178969,0.229733,24057.833984
0,0.766871,0.495766,482.457214
1,0.761668,0.394561,698.803772
2,0.771101,0.358809,881.803528
3,0.782943,0.337967,1081.477539
4,0.753005,0.487119,1480.672607
5,0.740918,0.590695,1746.952271
6,0.686031,0.612861,1963.202026
7,0.669834,0.605532,2146.226318
8,0.636271,0.615594,2462.289551
9,0.644613,0.617211,2612.116699
10,0.623078,0.590748,2811.779053
11,0.613624,0.536754,3111.218506
12,0.629910,0.518723,3427.324707
13,0.658394,0.489070,3693.580811
14,0.770262,0.359600,4392.315918
15,0.800508,0.330225,4641.878906
16,0.813823,0.303697,4991.293945
17,0.818508,0.278293,5373.876465
18,0.821213,0.259490,5556.871582
19,0.738461,0.414396,6122.668945
20,0.756205,0.436391,6505.267578
21,0.669223,0.208694,7104.241211
22,0.478749,0.186345,8085.855469
23,0.496772,0.007546,9999.191406
24,0.776464,0.926037,13692.770508
25,0.819819,0.961153,14358.244141
26,0.885930,0.928596,14607.799805
27,0.941927,0.938688,14890.649414
28,0.810679,0.968505,15373.161133
29,0.779776,0.977589,15572.763672
30,0.561602,0.966868,16105.258789
31,0.842277,0.942806,16338.105469
32,0.889080,0.931050,16571.001953
33,0.905355,0.937249,16670.843750
0,0.786193,0.252327,1197.797607
1,0.769999,0.210886,1430.815674
2,0.763713,0.362880,1846.674316
3,0.755614,0.420727,2079.657227
