Idx, longitude, latitude, start timestamp
0,0.754556,0.404464,83.123390
1,0.730219,0.492764,266.123688
2,0.722717,0.573785,515.742737
3,0.741107,0.617330,1197.877075
4,0.730635,0.566055,1547.212402
5,0.726673,0.555228,1813.441772
6,0.838466,0.353392,2379.169189
7,0.836396,0.309317,2578.824951
8,0.827109,0.311823,2695.207764
9,0.872851,0.455364,2978.089600
10,0.587833,0.430732,3976.333008
11,0.519729,0.452936,4176.058105
12,0.519537,0.438940,4275.757324
13,0.513807,0.432927,4558.677734
14,0.462012,0.421604,4891.457031
15,0.456974,0.512771,5224.166504
16,0.410390,0.481346,5640.169434
17,0.321631,0.448742,6172.541504
18,0.327230,0.442348,6372.123535
19,0.285184,0.466511,6571.784180
20,0.250138,0.591721,6904.492188
21,0.251489,0.575736,7004.394531
22,0.257681,0.571446,7170.803711
23,0.284232,0.498633,7603.392090
24,0.344012,0.427332,7902.874023
25,0.378558,0.421720,8069.332031
26,0.389231,0.373831,8302.082031
27,0.457482,0.389104,8901.106445
28,0.437401,0.347685,9050.844727
29,0.562057,0.435322,9599.785156
30,0.649846,0.384490,9866.075195
31,0.686314,0.424671,10115.606445
32,0.101602,0.457560,11313.515625
33,0.091104,0.452053,11446.550781
34,0.998737,0.436843,11895.786133
35,0.961348,0.490060,12527.977539
36,0.994990,0.566025,12777.624023
37,0.002837,0.476478,13027.121094
38,0.011707,0.428486,13276.777344
39,0.985168,0.465689,13775.840820
40,0.966364,0.502629,14324.839844
41,0.010625,0.449308,14640.961914
42,0.946652,0.411994,15073.601562
43,0.918751,0.381239,15289.834961
44,0.936168,0.399639,16038.544922
45,0.908256,0.388170,16637.585938
46,0.876282,0.521266,17835.455078
47,0.951445,0.526076,18301.257812
48,0.950628,0.549330,18800.392578
49,0.933246,0.519017,19149.804688
50,0.628267,0.460002,21578.888672
51,0.650566,0.503743,21828.484375
52,0.650519,0.510831,22028.091797
53,0.602203,0.409606,22776.689453
54,0.526065,0.458703,23375.705078
55,0.528711,0.455693,23542.083984
56,0.583984,0.528221,23775.072266
57,0.591703,0.570973,24290.861328
58,0.600620,0.529163,24673.388672
0,0.780078,0.390833,133.043594
1,0.761815,0.554884,349.266510
2,0.723201,0.601425,565.566223
3,0.836580,0.412495,1031.448486
4,0.844770,0.405587,1197.797729
5,0.913203,0.484081,1513.862305
6,0.995535,0.553561,2129.489502
7,0.018522,0.560757,2578.770020
8,0.952401,0.541285,2894.889160
9,0.054690,0.528745,3344.125244
10,0.980982,0.513900,3776.583984
11,0.946121,0.533799,3959.582031
12,0.931826,0.421965,4575.250000
13,0.850018,0.391865,4824.778320
14,0.805895,0.337387,5007.863770
15,0.823708,0.253227,5390.541016
16,0.742908,0.642587,5756.469238
17,0.735928,0.654124,5906.233398
18,0.736784,0.620798,6122.545898
19,0.731336,0.431166,6438.676758
20,0.732321,0.378102,6638.348633
21,0.636737,0.416649,6871.293945
22,0.614703,0.417659,7087.533203
23,0.585909,0.505599,7387.095215
24,0.550091,0.459669,7586.665039
25,0.534459,0.443204,7786.352539
26,0.529596,0.582569,8168.937988
27,0.488292,0.450724,8451.830078
28,0.491524,0.443755,8551.642578
29,0.490577,0.416590,8651.391602
30,0.494130,0.396297,8851.166992
31,0.334958,0.558238,10431.674805
32,0.328354,0.410593,10880.858398
33,0.244741,0.588017,11879.158203
34,0.238371,0.592173,12161.988281
35,0.221865,0.581267,12394.844727
36,0.244690,0.375507,12860.710938
37,0.143853,0.504666,14574.453125
38,0.071820,0.479489,15306.471680
39,0.183946,0.338824,15855.603516
40,0.128833,0.358302,16138.424805
41,0.263274,0.599585,16853.785156
42,0.267055,0.635743,17103.322266
43,0.274593,0.637781,17319.644531
44,0.267286,0.612025,17602.560547
45,0.269971,0.606261,17818.824219
46,0.362212,0.367731,19049.925781
47,0.374399,0.453454,19299.505859
48,0.377399,0.446266,19549.130859
49,0.347726,0.338041,20098.125000
50,0.349565,0.329313,20297.759766
51,0.406037,0.396461,20564.013672
52,0.427916,0.434644,20796.890625
53,0.412127,0.444290,21079.720703
54,0.493137,0.516006,21828.533203
55,0.505950,0.432754,22593.714844
56,0.501598,0.438694,22776.751953
57,0.498764,0.452678,23026.320312
58,0.542084,0.508530,23309.212891
59,0.549767,0.501065,23508.873047
60,0.549310,0.523594,23874.861328
0,0.773748,0.268117,682.073975
1,0.739542,0.380211,1048.019897
2,0.712843,0.387773,1264.399292
3,0.805600,0.359886,1497.284424
4,0.815807,0.298560,1713.619629
5,0.822038,0.278446,1929.865479
6,0.833738,0.404324,2229.388916
7,0.879686,0.454850,2628.640625
8,0.933662,0.420484,2844.834717
9,0.943870,0.418500,3177.634766
10,0.003653,0.454819,3676.811523
