Idx, longitude, latitude, start timestamp
0,0.725635,0.428676,49.910686
1,0.693103,0.481164,349.376923
2,0.679015,0.486433,732.142761
3,0.806273,0.320306,1247.724365
4,0.824566,0.271909,1497.372314
5,0.868089,0.134175,2013.086426
6,0.000826,0.027155,2512.203125
7,0.453942,0.431831,4608.526367
8,0.580899,0.481379,5323.942871
9,0.603744,0.477165,5523.626953
10,0.649156,0.500995,5773.140625
11,0.680037,0.493589,6105.922363
12,0.707231,0.498581,6322.281738
13,0.777402,0.483097,6555.097656
14,0.792256,0.510912,6937.722656
15,0.780658,0.494525,7337.104980
16,0.768351,0.567220,7786.418945
17,0.354825,0.435931,9200.507812
18,0.220666,0.440489,9866.086914
19,0.206607,0.430705,10132.146484
20,0.184281,0.456026,10348.558594
21,0.198348,0.446613,10731.165039
22,0.213587,0.448221,10964.046875
23,0.201063,0.493805,11263.563477
24,0.161508,0.457727,11529.757812
25,0.151437,0.516480,11745.996094
26,0.159089,0.587138,12045.614258
27,0.968576,0.395005,14674.255859
28,0.023989,0.324566,15007.050781
29,0.097193,0.327913,15339.676758
30,0.143504,0.390215,15689.043945
31,0.220618,0.379875,16221.545898
32,0.196892,0.275092,16404.501953
33,0.177808,0.236289,16587.560547
34,0.871531,0.431404,18434.265625
35,0.813090,0.470685,19216.236328
36,0.796007,0.104124,20181.224609
37,0.776328,0.019972,20497.359375
38,0.994626,0.309454,21395.837891
39,0.991502,0.315894,21595.501953
40,0.996278,0.305209,21844.951172
41,0.995317,0.306658,22144.472656
42,0.196658,0.419034,23309.097656
43,0.184039,0.421823,23542.074219
44,0.193962,0.403088,24041.191406
45,0.177873,0.429470,24606.906250
0,0.734373,0.485249,299.421234
1,0.888099,0.401402,1513.960815
2,0.957083,0.412356,2262.635010
3,0.868230,0.400063,2562.184570
4,0.881928,0.402136,2695.170898
5,0.016986,0.506389,4308.972168
6,0.179937,0.204219,6272.239258
7,0.196530,0.191104,6555.138672
8,0.056477,0.051742,7303.849609
9,0.767526,0.462615,10281.862305
10,0.696473,0.437980,10531.494141
11,0.811803,0.463902,12977.215820
12,0.829349,0.447835,13210.087891
13,0.770916,0.052313,14591.037109
14,0.978309,0.045874,15006.931641
15,0.018677,0.004722,15256.525391
16,0.981639,0.013709,15439.555664
17,0.737650,0.056482,15955.315430
18,0.673127,0.060150,16221.545898
19,0.114708,0.005918,16504.449219
20,0.900486,0.037559,17219.800781
21,0.783293,0.218359,17718.886719
22,0.539771,0.190186,18101.507812
23,0.797510,0.137404,18534.093750
24,0.794905,0.145319,18717.087891
25,0.713163,0.087403,19732.089844
26,0.713750,0.133019,20247.859375
27,0.709423,0.583396,21978.072266
28,0.710671,0.585877,22227.664062
29,0.681776,0.630153,22793.265625
30,0.723064,0.586826,23225.896484
31,0.719865,0.591518,23458.917969
32,0.713267,0.588882,23991.246094
33,0.705165,0.558824,24989.480469
0,0.758877,0.529749,83.084213
1,0.707027,0.606866,465.766541
2,0.636026,0.554423,898.384644
3,0.592122,0.541731,1098.050659
4,0.539313,0.493784,1563.890137
5,0.509852,0.432494,1763.503906
6,0.772583,0.137109,2978.177002
7,0.795434,0.166412,3111.211914
8,0.786862,0.271292,3344.155518
9,0.614094,0.576554,4358.998535
10,0.592464,0.556959,4542.032715
11,0.583768,0.543387,4774.956543
12,0.589338,0.476628,4974.559082
13,0.625314,0.524956,5340.514160
14,0.667792,0.547795,5556.828125
15,0.733405,0.499549,5839.819824
16,0.836433,0.543577,6588.372559
17,0.892491,0.533691,6804.694824
18,0.885910,0.529438,6954.363770
19,0.971579,0.522038,7453.499512
20,0.190910,0.551520,8252.155273
21,0.221083,0.529020,8501.797852
22,0.211723,0.526935,8718.009766
23,0.212659,0.516842,8867.784180
24,0.227971,0.568171,9400.244141
25,0.234422,0.564553,9649.726562
26,0.378253,0.040631,10814.384766
27,0.300665,0.157444,11047.360352
28,0.293697,0.177567,11246.954102
29,0.372067,0.107045,11546.524414
30,0.209302,0.487807,12461.425781
31,0.216099,0.467363,12611.221680
32,0.203793,0.479765,12827.581055
33,0.195132,0.528523,13276.673828
34,0.174671,0.588881,13526.317383
35,0.146203,0.635462,13792.623047
36,0.945237,0.693422,14441.455078
37,0.886777,0.679896,14607.765625
38,0.801394,0.095952,18234.765625
39,0.366323,0.035861,21462.441406
40,0.352539,0.100157,22044.820312
41,0.352562,0.088254,22394.164062
42,0.354039,0.080297,22643.685547
43,0.352768,0.119243,23142.810547
44,0.296227,0.103735,23475.568359
45,0.353951,0.120923,24690.144531
0,0.735137,0.497526,216.313675
1,0.736578,0.534444,465.762115
2,0.619069,0.516071,732.052795
3,0.569453,0.505190,1081.392090
4,0.541491,0.484236,1347.623901
5,0.560654,0.259693,1713.619263
6,0.659745,0.184730,1946.594971
7,0.731366,0.156481,2312.591797
8,0.849918,0.256982,2545.510010
9,0.882537,0.347472,2795.111328
10,0.943175,0.450112,3327.467041
11,0.964069,0.453002,3610.340088
12,0.044633,0.434119,3876.625488
13,0.063762,0.340987,4142.707520
14,0.136314,0.376182,4442.199707
15,0.179113,0.417830,4808.156250
16,0.205503,0.422126,5091.028809
17,0.225905,0.423309,5407.186035
18,0.234705,0.331250,5723.273438
19,0.265742,0.396452,6056.054199
20,0.266906,0.408524,6189.180664
21,0.265005,0.458718,6372.109375
22,0.251563,0.513440,6571.701172
23,0.217563,0.490135,6921.100586
24,0.192296,0.485768,7203.982422
25,0.149886,0.499170,7486.832031
26,0.148147,0.492438,7653.225098
27,0.141776,0.528412,7969.407715
28,0.365420,0.476865,8534.903320
29,0.395452,0.382861,8801.157227
30,0.307983,0.298695,9050.785156
31,0.211296,0.374933,9283.660156
32,0.175407,0.445832,9599.724609
33,0.177110,0.475145,9832.637695
34,0.182707,0.485486,10165.389648
35,0.201064,0.520299,11779.197266
36,0.197250,0.524305,12261.709961
37,0.155733,0.552863,12428.011719
38,0.193118,0.485520,13010.451172
39,0.207996,0.368614,13459.628906
40,0.168122,0.339416,13725.800781
41,0.164451,0.294056,14025.262695
42,0.161814,0.279657,14174.959961
43,0.263344,0.400861,14674.110352
44,0.265019,0.441284,15189.874023
45,0.168404,0.497322,16071.701172
46,0.168532,0.489645,17352.794922
47,0.234629,0.438954,18750.185547
48,0.186765,0.464038,20863.121094
49,0.126775,0.569019,21545.412109
50,0.870370,0.517155,22926.208984
51,0.857856,0.465311,23159.130859
52,0.898296,0.429710,24340.394531
53,0.824982,0.461505,24922.775391
0,0.767322,0.479002,349.414825
1,0.759389,0.806922,781.908875
2,0.753554,0.830163,881.755066
3,0.653317,0.436134,1979.964355
4,0.818231,0.933397,2595.452881
5,0.905187,0.944418,2745.160400
6,0.791376,0.974876,3044.612793
7,0.581356,0.517378,4924.723633
8,0.552885,0.520655,5174.319824
9,0.515604,0.489498,5490.347656
10,0.503825,0.404984,5773.246094
11,0.467338,0.329125,6056.081055
12,0.447523,0.226500,6405.490723
13,0.310001,0.139155,7669.783203
14,0.353398,0.179845,7869.571777
15,0.294502,0.166859,8152.434570
16,0.241201,0.156161,8335.454102
17,0.242087,0.161916,8601.637695
18,0.395031,0.278452,8884.455078
19,0.411061,0.410129,9084.014648
20,0.413686,0.498234,9317.030273
21,0.386722,0.541933,9516.672852
22,0.371655,0.546022,9749.557617
23,0.447755,0.482479,10148.868164
24,0.481356,0.475424,10465.010742
25,0.543261,0.518548,10681.274414
26,0.577717,0.510966,10914.294922
27,0.579197,0.477072,11180.429688
28,0.506514,0.180554,11862.535156
29,0.874694,0.146735,13226.860352
30,0.922393,0.185006,13459.756836
31,0.935703,0.188742,13958.840820
32,0.935134,0.215801,14075.347656
33,0.946087,0.215197,14191.823242
34,0.154594,0.273106,15905.436523
35,0.902015,0.515664,19898.560547
36,0.869586,0.505803,20198.046875
37,0.763493,0.571197,20447.564453
38,0.635335,0.559747,21462.529297
39,0.600803,0.547889,21745.339844
40,0.599313,0.453053,22543.865234
41,0.676176,0.450593,23176.130859
42,0.639291,0.602294,23508.867188
0,0.752613,0.543711,99.907265
1,0.725881,0.569690,266.337799
2,0.806791,0.156194,915.176880
3,0.551789,0.087101,2212.867432
4,0.555703,0.076863,2412.558594
5,0.630078,0.118803,2728.674316
6,0.634198,0.105870,2928.349365
7,0.598588,0.087962,3077.972168
8,0.571234,0.080974,3194.478271
9,0.176658,0.463581,4608.697754
10,0.191552,0.467009,4758.503418
11,0.182153,0.516625,4958.104492
12,0.900177,0.400361,7437.120117
13,0.022873,0.471543,8152.511719
14,0.020452,0.335260,8335.557617
15,0.251949,0.591556,9516.849609
16,0.283071,0.524423,9716.455078
17,0.279470,0.394136,10049.156250
18,0.251834,0.512312,10431.907227
19,0.252662,0.522981,10548.338867
20,0.272668,0.537953,10797.958008
21,0.292628,0.626981,11180.520508
22,0.743996,0.378532,13642.965820
23,0.601431,0.085232,14641.177734
24,0.642690,0.890866,16953.773438
25,0.120539,0.846765,18850.484375
26,0.171551,0.843711,19066.685547
27,0.175727,0.805825,19316.371094
28,0.155894,0.801351,19748.818359
29,0.173687,0.798600,19998.460938
30,0.346014,0.949285,20580.656250
31,0.005033,0.983601,20963.392578
32,0.449463,0.935830,21212.914062
33,0.379504,0.917121,21562.277344
34,0.163763,0.933932,21945.050781
35,0.160719,0.923110,22194.498047
36,0.076302,0.936419,22677.052734
37,0.730908,0.626595,24640.238281
38,0.728881,0.636208,24939.720703
0,0.741449,0.396743,332.749359
1,0.581423,0.370639,2978.253662
2,0.558088,0.299221,3177.826416
3,0.549813,0.233685,3410.715332
4,0.950768,0.118689,5207.709473
5,0.926528,0.114923,5590.305664
6,0.990315,0.083108,5839.784668
7,0.897781,0.328575,7803.153809
8,0.851873,0.255718,8302.245117
9,0.868053,0.328183,8784.639648
10,0.939070,0.391570,8984.379883
11,0.941122,0.300655,9283.849609
12,0.173190,0.315975,13925.651367
13,0.228971,0.201870,14408.117188
14,0.245529,0.424957,14757.500977
15,0.248189,0.432945,14890.598633
16,0.221328,0.417491,15140.234375
17,0.202974,0.411599,15389.747070
18,0.193591,0.408227,16404.759766
19,0.204147,0.395266,16620.996094
20,0.230487,0.403692,16903.861328
21,0.235413,0.406518,17153.312500
22,0.358918,0.427816,17868.816406
23,0.356842,0.429225,18068.427734
24,0.856868,0.068370,20564.025391
25,0.846732,0.230048,21296.156250
26,0.552911,0.357088,23542.255859
0,0.732446,0.587804,549.116028
1,0.875146,0.401315,1147.973145
2,0.918591,0.435565,1414.212769
3,0.003720,0.467092,2179.612793
4,0.035546,0.340760,2379.220459
5,0.040147,0.276089,2562.209473
6,0.114393,0.336712,2811.862549
7,0.101282,0.339406,3044.751953
8,0.147039,0.393044,3227.766846
9,0.825484,0.121005,4259.198242
10,0.838149,0.111046,4359.097168
11,0.717983,0.162173,4808.357422
12,0.655476,0.126191,5124.404785
13,0.596208,0.102973,5407.329102
14,0.638725,0.145612,5856.447266
15,0.589772,0.137005,6205.927246
16,0.599099,0.111403,6804.797363
17,0.597777,0.083580,7120.899414
18,0.676825,0.087635,7453.662109
19,0.675104,0.096886,7603.374512
20,0.579662,0.090737,7753.102539
21,0.655423,0.076911,8451.958984
22,0.655315,0.113887,8601.704102
23,0.279239,0.133439,9001.042969
24,0.219499,0.415179,10348.620117
25,0.222675,0.396713,10448.501953
26,0.210418,0.443686,10697.920898
27,0.703929,0.484299,11679.620117
28,0.740764,0.523333,11995.748047
29,0.185504,0.433245,13143.682617
30,0.161960,0.456046,13493.048828
31,0.162994,0.472838,13659.511719
32,0.211245,0.442387,13942.303711
33,0.209730,0.478243,14092.017578
34,0.248668,0.466374,14408.193359
35,0.295983,0.524071,14790.914062
36,0.390806,0.378876,15190.149414
37,0.396212,0.326932,15539.461914
38,0.407731,0.637143,15938.832031
39,0.462621,0.777847,16920.523438
40,0.454499,0.756422,17036.888672
41,0.446174,0.728392,17120.091797
42,0.436761,0.679953,17635.859375
43,0.442005,0.726001,18035.273438
44,0.825946,0.900578,20314.542969
45,0.458625,0.693190,21029.921875
46,0.208189,0.487378,23425.759766
47,0.217307,0.600568,23625.353516
48,0.216684,0.578230,24174.419922
0,0.754460,0.503597,16.642384
1,0.565097,0.493148,881.730713
2,0.489664,0.353136,1131.326416
3,0.523856,0.145141,2578.853516
4,0.548554,0.158045,2845.017334
5,0.578315,0.530170,4126.066406
6,0.391596,0.449143,4758.372070
7,0.392341,0.350757,5140.977051
8,0.407587,0.435201,5357.354980
9,0.364590,0.339322,5856.358398
10,0.421863,0.323390,6555.132324
11,0.632718,0.505964,7320.469238
12,0.580615,0.473612,7619.979004
13,0.592429,0.513488,8019.272461
14,0.600822,0.506704,8135.734375
15,0.864001,0.420092,9450.106445
16,0.910571,0.373285,9782.842773
17,0.004027,0.414017,10232.100586
18,0.072121,0.333787,10548.176758
19,0.202913,0.407345,11213.684570
20,0.248370,0.128522,12261.834961
21,0.193143,0.559069,13293.379883
22,0.196547,0.559837,13592.844727
23,0.201196,0.542772,14341.562500
24,0.199371,0.492220,14574.476562
25,0.225293,0.427503,14790.763672
26,0.221369,0.425729,15007.040039
27,0.167984,0.425836,15406.389648
28,0.161596,0.442345,15855.590820
29,0.210623,0.487638,16803.896484
30,0.207286,0.481038,17486.048828
31,0.182931,0.465837,17918.642578
32,0.267154,0.519922,21362.623047
33,0.113373,0.464176,21761.921875
34,0.120874,0.495208,21978.210938
35,0.223075,0.609470,22161.208984
36,0.215244,0.612679,22510.601562
37,0.182394,0.520102,22743.566406
38,0.180202,0.482558,22943.228516
39,0.167472,0.488562,23242.691406
40,0.011575,0.494324,23791.689453
41,0.013173,0.486312,23874.941406
42,0.024858,0.498073,24191.027344
43,0.953089,0.434173,24606.960938
0,0.749474,0.551191,282.932129
1,0.739111,0.479835,482.606201
2,0.715477,0.457509,649.065796
3,0.781624,0.457115,931.830811
4,0.825818,0.502516,1131.443848
5,0.856793,0.559377,1331.118774
6,0.851522,0.594015,1547.445435
7,0.840824,0.581966,1763.664429
8,0.850163,0.540732,1963.333252
9,0.865706,0.514879,2146.367432
10,0.894347,0.496625,2346.042236
11,0.009821,0.222662,3344.269531
12,0.077006,0.432723,3793.436768
13,0.030524,0.444859,3993.098389
14,0.247971,0.467601,4924.816406
15,0.270731,0.436276,5191.069824
16,0.266277,0.441775,5274.208496
17,0.248541,0.460834,5557.057617
18,0.403286,0.395205,6355.669434
19,0.415855,0.380259,6555.375977
20,0.431067,0.376897,6788.279297
21,0.312572,0.090326,7387.255859
22,0.315115,0.067970,7536.977539
23,0.418136,0.064291,7819.742188
24,0.434707,0.073395,7919.575684
25,0.235107,0.149668,8302.361328
26,0.551633,0.480859,9783.040039
27,0.512336,0.475805,10082.512695
28,0.494948,0.438700,10282.148438
29,0.524615,0.504305,10581.625977
30,0.532794,0.507529,10764.689453
31,0.721349,0.472714,11596.535156
32,0.792504,0.552999,11995.822266
33,0.787788,0.550020,12095.678711
34,0.787184,0.572836,12212.156250
35,0.958326,0.609054,13077.274414
36,0.954978,0.595419,13193.704102
37,0.954394,0.613648,13576.406250
38,0.988373,0.584092,13809.315430
39,0.028964,0.575958,14125.404297
40,0.046092,0.607760,14325.045898
41,0.087477,0.583682,14691.077148
42,0.157088,0.544301,15073.754883
43,0.190204,0.527810,15273.397461
44,0.179995,0.517326,15373.223633
45,0.613793,0.537093,16487.937500
46,0.612661,0.527027,16637.671875
47,0.586144,0.493591,16903.876953
48,0.543351,0.515654,17203.373047
49,0.515800,0.532164,17469.548828
50,0.578430,0.575133,17685.873047
51,0.647241,0.602036,17885.503906
52,0.677168,0.565765,18184.972656
53,0.706968,0.501658,18401.248047
54,0.716529,0.548538,18783.914062
55,0.826979,0.498422,19299.683594
56,0.848306,0.472730,19649.080078
57,0.192258,0.960313,20996.716797
58,0.069010,0.976506,21312.847656
59,0.848469,0.942665,21628.937500
60,0.411026,0.635633,23142.957031
61,0.416587,0.618889,23276.087891
62,0.222028,0.537097,23808.476562
63,0.226671,0.522218,23908.285156
64,0.275648,0.484178,24091.343750
65,0.327521,0.496910,24324.250000
66,0.335582,0.491126,24640.359375
