Idx, longitude, latitude, start timestamp
0,0.733852,0.468924,282.777863
1,0.714658,0.413733,415.812225
2,0.708113,0.410521,715.287415
3,0.721334,0.429699,1048.004272
4,0.727469,0.454032,1713.520752
5,0.734259,0.464331,2012.996338
6,0.746282,0.474057,2462.230469
7,0.751802,0.471250,2961.322510
8,0.725434,0.640186,3527.105713
9,0.691369,0.605484,3826.430908
10,0.665380,0.576497,4009.585693
11,0.669565,0.553140,4225.830566
12,0.669208,0.492456,4392.208984
13,0.662542,0.478479,4541.917480
14,0.679030,0.478174,5090.972656
15,0.687676,0.485282,5307.241211
16,0.692856,0.488079,5473.676758
17,0.685288,0.505972,5823.063477
18,0.678984,0.551266,6738.061035
19,0.627049,0.543107,7120.799805
20,0.585533,0.520776,7287.171387
21,0.586736,0.505259,7553.251465
22,0.618195,0.470229,8801.147461
23,0.477329,0.492719,9499.885742
24,0.512956,0.408054,9999.078125
25,0.521844,0.409422,10281.861328
26,0.512616,0.468307,10814.322266
27,0.514421,0.464332,10980.711914
28,0.523974,0.475898,11230.211914
29,0.526686,0.462980,11479.865234
30,0.465674,0.427277,11829.187500
31,0.447867,0.396072,12228.425781
32,0.420687,0.365476,13742.532227
33,0.431506,0.359143,13942.136719
34,0.410895,0.427667,14191.617188
35,0.471469,0.272476,14474.552734
36,0.632135,0.092538,15472.729492
37,0.731990,0.118332,15722.381836
38,0.751540,0.125876,16454.351562
39,0.743979,0.136508,16637.490234
40,0.711744,0.127339,16903.611328
41,0.519601,0.527277,18900.181641
42,0.536203,0.236723,19149.695312
43,0.526969,0.215987,19465.779297
44,0.526600,0.217979,19598.898438
45,0.533182,0.318327,19881.804688
46,0.527654,0.359839,20181.125000
47,0.527987,0.385681,20613.796875
48,0.148600,0.459011,23059.494141
49,0.146696,0.495476,23259.072266
50,0.159073,0.348265,23808.250000
51,0.161853,0.326256,24107.730469
0,0.745311,0.526859,266.244202
1,0.696952,0.456030,515.778870
2,0.722968,0.423918,798.595032
3,0.725213,0.422402,915.146179
4,0.601288,0.564085,1613.828857
5,0.550621,0.541099,2262.718750
6,0.565674,0.536160,2712.049316
7,0.587677,0.540122,3127.992188
8,0.619345,0.547160,3826.668701
9,0.610479,0.545587,4092.970947
10,0.617443,0.549280,4458.956055
11,0.626618,0.558211,4708.396484
12,0.627744,0.569620,4974.641602
13,0.634334,0.572595,5373.905762
14,0.625279,0.575219,5723.438965
15,0.616568,0.574361,5839.751465
16,0.626751,0.574101,6272.438477
17,0.633123,0.577465,6705.049316
18,0.653625,0.589393,6921.252441
19,0.739958,0.637211,7586.720215
20,0.761088,0.374318,7952.719727
21,0.720302,0.417839,8152.495117
22,0.672027,0.388304,8335.518555
23,0.673437,0.402946,8501.875977
24,0.672430,0.380340,8618.257812
25,0.579934,0.440357,8884.568359
26,0.525979,0.465199,9333.743164
27,0.497929,0.422377,9716.351562
28,0.352112,0.491351,10448.481445
29,0.327263,0.587196,10797.819336
30,0.327868,0.569730,10930.973633
31,0.251937,0.580788,11479.902344
32,0.378920,0.362241,11812.641602
33,0.380006,0.377814,11962.461914
34,0.363913,0.386092,12095.538086
35,0.374644,0.310145,12511.491211
36,0.332306,0.585743,12944.040039
37,0.373058,0.454852,13642.780273
38,0.444904,0.411270,14491.445312
39,0.521183,0.367362,15190.083008
40,0.521711,0.398479,15323.292969
41,0.511239,0.350528,15556.162109
42,0.505649,0.367866,15755.754883
43,0.514882,0.372814,16138.492188
44,0.505722,0.450175,16437.968750
45,0.519407,0.451584,16853.800781
46,0.092090,0.590059,18368.023438
47,0.095663,0.535662,18584.189453
48,0.979522,0.458677,19382.791016
49,0.987478,0.419525,19582.396484
50,0.041728,0.252843,19848.744141
51,0.030899,0.186769,20231.283203
52,0.983271,0.122853,20663.912109
53,0.025241,0.285971,20996.634766
54,0.014103,0.429808,21196.224609
55,0.944854,0.477153,21612.216797
56,0.946564,0.462816,21762.023438
57,0.948472,0.420835,22310.994141
58,0.898557,0.447360,23076.240234
59,0.967318,0.563469,23392.431641
60,0.096912,0.573469,23891.607422
61,0.046903,0.574193,24124.419922
62,0.040556,0.522179,24357.529297
63,0.919269,0.464804,24806.648438
0,0.743411,0.497882,349.398499
1,0.735444,0.471833,499.156372
2,0.711598,0.458680,748.770691
3,0.730514,0.462372,1264.595947
4,0.709777,0.604570,1846.726074
5,0.660906,0.527682,2262.751953
6,0.664506,0.461550,2479.000977
7,0.662641,0.484026,2894.942871
8,0.689014,0.491652,3610.427002
9,0.693240,0.497748,3793.323242
10,0.680589,0.507470,4059.610596
11,0.607436,0.592795,4641.926270
12,0.578437,0.593825,4908.090332
13,0.560932,0.582087,5141.043457
14,0.536505,0.548709,5606.949219
15,0.556859,0.585639,6222.469727
16,0.570741,0.575444,6388.824707
17,0.545603,0.566296,7004.424805
18,0.543329,0.567459,7803.050781
19,0.555487,0.572185,7986.041504
20,0.581226,0.579180,8235.657227
21,0.627060,0.582848,8485.118164
22,0.643028,0.580616,8818.034180
23,0.604322,0.507098,9100.800781
24,0.593310,0.453803,9367.041992
25,0.581192,0.451200,9533.401367
26,0.606819,0.457137,10049.105469
27,0.618917,0.458459,10381.846680
28,0.493406,0.488356,10681.400391
29,0.497838,0.464928,10864.395508
30,0.503846,0.436436,11097.337891
31,0.513924,0.441780,11596.510742
32,0.500507,0.435682,11962.520508
33,0.504521,0.488272,12278.634766
34,0.466126,0.537916,13027.221680
35,0.443656,0.485082,13393.298828
36,0.347527,0.547084,14790.835938
37,0.315744,0.559709,15106.966797
38,0.349158,0.550931,16271.515625
39,0.266452,0.642428,16820.636719
40,0.379270,0.509460,18334.607422
41,0.323467,0.547710,18734.037109
42,0.321221,0.551477,19000.148438
43,0.267081,0.597439,19499.271484
44,0.137927,0.515320,20447.630859
45,0.208996,0.403694,20730.494141
46,0.202488,0.390652,20946.703125
47,0.240929,0.368889,21279.529297
48,0.250427,0.396999,21761.982422
49,0.300190,0.641344,22444.185547
50,0.292912,0.632087,22660.470703
51,0.251447,0.602766,22893.343750
52,0.243234,0.573623,23159.548828
53,0.246204,0.587967,23442.427734
54,0.244930,0.572417,23625.472656
55,0.290519,0.599749,23874.923828
56,0.301109,0.583794,24107.927734
57,0.124121,0.527434,24956.437500
0,0.728079,0.428674,366.139404
1,0.712717,0.407453,582.431763
2,0.722755,0.391117,765.390869
3,0.642313,0.379644,1064.887573
4,0.625358,0.583482,1381.007446
5,0.546934,0.554775,1913.345093
6,0.537673,0.550516,2146.245361
7,0.406362,0.500084,2911.603516
8,0.485745,0.564593,3211.066650
9,0.485757,0.606557,3344.179688
10,0.482524,0.446959,3693.559082
11,0.326463,0.575688,4358.989258
12,0.234946,0.626253,5074.498047
13,0.215879,0.670141,5340.635742
14,0.228586,0.504829,5606.831543
15,0.245761,0.455001,5889.751465
16,0.140214,0.544947,6122.620605
17,0.114853,0.519588,6388.805664
18,0.118261,0.530901,6571.802246
19,0.110236,0.632782,6971.033691
20,0.156232,0.588907,7154.110352
21,0.184786,0.518752,7387.069824
22,0.065849,0.511860,7969.255371
23,0.018682,0.574540,8185.643555
24,0.018074,0.568303,8335.425781
25,0.998152,0.608266,8518.370117
26,0.143241,0.445463,9117.403320
27,0.119475,0.439618,9316.967773
28,0.109766,0.432340,9882.565430
29,0.064510,0.451177,10165.479492
30,0.067808,0.428780,10548.044922
31,0.211686,0.341335,10814.324219
32,0.234445,0.363962,11346.686523
33,0.221368,0.383195,11562.894531
34,0.248800,0.361543,11879.135742
35,0.254999,0.666193,12228.526367
36,0.245185,0.737011,12378.239258
37,0.184040,0.577559,12710.981445
38,0.141156,0.488346,12910.666992
39,0.412613,0.474486,13825.713867
40,0.477588,0.491859,14125.056641
41,0.498910,0.523716,14374.708984
42,0.496051,0.626550,14640.883789
43,0.484375,0.624125,14790.664062
44,0.475017,0.621894,15040.185547
45,0.493551,0.491705,15655.831055
46,0.526880,0.457861,16088.433594
47,0.506685,0.436565,16437.748047
48,0.594895,0.578400,16820.380859
49,0.629775,0.540772,17019.986328
50,0.578955,0.383444,17735.453125
51,0.679256,0.366455,18034.984375
52,0.687156,0.388015,18267.826172
53,0.598109,0.382466,18667.087891
54,0.615078,0.374752,18833.453125
55,0.612744,0.381858,19066.441406
56,0.603016,0.386072,19199.548828
57,0.719317,0.383997,19515.695312
