Idx, longitude, latitude, start timestamp
0,0.735818,0.529151,266.265717
1,0.731385,0.596839,599.033936
2,0.741724,0.621239,915.121704
3,0.761891,0.602419,1231.095337
4,0.703275,0.580032,1513.953369
5,0.688919,0.578248,1663.822998
6,0.696128,0.578265,1830.122803
7,0.727522,0.569207,1963.244629
8,0.691311,0.582137,2379.230469
9,0.663811,0.633401,2645.339844
10,0.729690,0.650483,3111.209717
11,0.718751,0.712265,3460.623047
12,0.826095,0.691122,3943.035156
13,0.008177,0.517096,4824.930664
14,0.028113,0.478274,5024.547852
15,0.117398,0.414565,5457.131836
16,0.195423,0.351177,5889.643555
17,0.215823,0.328794,6039.387207
18,0.239570,0.271128,6388.774414
19,0.272974,0.276633,6671.611816
20,0.292082,0.314879,6921.273438
21,0.273160,0.473313,7353.810547
22,0.264985,0.468249,7503.468262
23,0.230480,0.463549,7936.093262
24,0.203303,0.456009,8202.355469
25,0.154367,0.454143,8501.722656
26,0.089537,0.459837,8734.794922
27,0.049997,0.438564,9017.608398
28,0.015727,0.440570,9200.619141
29,0.971546,0.476524,9483.306641
30,0.974877,0.482591,9683.065430
31,0.005959,0.581288,9965.799805
32,0.968894,0.606177,10431.708984
33,0.966965,0.759975,11030.684570
34,0.809702,0.914318,11579.681641
35,0.724200,0.938890,11712.823242
36,0.664865,0.941890,11929.183594
37,0.595163,0.943430,12195.267578
38,0.619468,0.948677,12311.761719
39,0.654736,0.892059,12511.385742
40,0.704919,0.666556,12794.309570
41,0.725176,0.616693,13010.554688
42,0.723718,0.591861,13260.135742
43,0.710736,0.560522,13393.282227
44,0.696423,0.567056,13726.036133
45,0.685109,0.559076,14008.765625
46,0.674962,0.541559,14191.846680
47,0.654913,0.528547,14408.113281
48,0.658285,0.529824,14507.881836
49,0.669554,0.522875,14641.084961
50,0.716704,0.517420,14874.052734
51,0.731208,0.501955,15123.459961
52,0.773299,0.556853,15472.822266
53,0.821824,0.560731,15672.449219
54,0.864430,0.572631,15872.193359
55,0.897813,0.553137,16171.810547
56,0.902023,0.540751,16354.755859
57,0.894652,0.540448,16587.642578
58,0.799513,0.594080,16820.441406
59,0.748290,0.603210,17103.333984
60,0.733105,0.589890,17419.445312
61,0.711930,0.572494,17702.320312
62,0.697935,0.569888,17951.912109
63,0.725238,0.634399,18318.009766
64,0.657732,0.617272,18817.041016
65,0.708081,0.577520,19565.751953
66,0.681021,0.568605,20148.025391
67,0.732721,0.648221,20430.894531
68,0.720343,0.702550,20946.615234
69,0.755830,0.721030,21262.732422
70,0.784878,0.666971,21562.250000
71,0.780504,0.635085,21728.611328
72,0.839023,0.657332,22311.011719
73,0.727083,0.579159,22560.476562
74,0.538506,0.520946,23558.724609
75,0.519262,0.507864,23791.699219
