Idx, longitude, latitude, start timestamp
0,0.755586,0.601322,282.860443
1,0.750932,0.186495,1014.983521
2,0.771550,0.158959,1264.476196
3,0.450551,0.065333,1530.735474
4,0.353785,0.032221,1730.376953
5,0.688621,0.054693,2911.627930
6,0.707237,0.314639,4874.820312
7,0.726580,0.345164,5024.576172
8,0.870166,0.522784,5640.143066
9,0.912583,0.503160,5839.777832
10,0.956422,0.370977,6205.918945
11,0.974431,0.172172,6472.036621
12,0.916329,0.057865,6954.523438
13,0.798204,0.247718,7636.610840
14,0.802704,0.213242,7786.373535
15,0.886107,0.528188,8302.132812
16,0.901164,0.494613,8501.892578
17,0.898598,0.491585,8917.708984
18,0.942266,0.492707,9383.582031
19,0.183710,0.419663,10847.750977
20,0.256778,0.492926,11130.582031
21,0.297746,0.320340,11380.113281
22,0.284909,0.232294,11613.086914
23,0.284235,0.188383,11796.101562
24,0.323482,0.223420,12228.708008
25,0.340345,0.249231,12444.937500
26,0.320480,0.460826,12877.529297
27,0.330757,0.561895,13093.817383
28,0.338807,0.489228,13326.821289
29,0.310950,0.393615,13676.180664
30,0.327699,0.381188,13859.197266
31,0.324837,0.348660,14208.506836
32,0.273258,0.314904,14408.230469
33,0.093995,0.514843,14907.275391
34,0.096888,0.502573,15023.736328
35,0.046869,0.417576,15290.030273
36,0.992611,0.287872,15805.780273
37,0.883139,0.372796,16321.518555
38,0.668719,0.393781,17502.679688
39,0.650225,0.407871,17785.566406
40,0.644627,0.435852,18035.220703
41,0.590562,0.388265,18417.853516
42,0.588586,0.415720,18650.654297
43,0.594399,0.401437,18800.464844
44,0.527818,0.671660,19765.451172
45,0.530491,0.636921,19865.261719
46,0.540589,0.416827,20148.191406
47,0.618613,0.328312,20364.437500
48,0.641960,0.296353,20547.443359
49,0.905658,0.085631,21412.548828
50,0.016067,0.024093,21762.023438
51,0.632047,0.146072,22261.193359
52,0.762711,0.075242,22893.392578
53,0.668624,0.127147,23409.072266
54,0.728916,0.339389,23791.746094
0,0.749041,0.641394,332.735779
1,0.753544,0.546250,632.170776
2,0.758337,0.396566,881.931030
3,0.748931,0.338239,1098.040161
4,0.797212,0.173371,1830.161133
5,0.698455,0.400875,2528.902588
6,0.635992,0.268471,3959.787598
7,0.320280,0.021432,5007.901367
8,0.259802,0.018255,5190.850586
9,0.493906,0.546426,6688.330078
10,0.464017,0.561521,6971.094727
11,0.396443,0.503840,7936.138672
12,0.367690,0.498049,8185.744141
13,0.368591,0.488564,8402.006836
14,0.373239,0.484683,8651.589844
15,0.374366,0.295507,9134.089844
16,0.315659,0.257229,9916.082031
17,0.319594,0.275223,10099.096680
18,0.310223,0.441987,11097.310547
19,0.298794,0.400567,11330.201172
20,0.299569,0.553195,11812.640625
21,0.313210,0.354983,12295.160156
22,0.322159,0.252156,12578.054688
23,0.314590,0.230244,13027.310547
24,0.293823,0.290420,13360.037109
25,0.244466,0.369366,13809.244141
26,0.237656,0.374904,14058.730469
27,0.180555,0.552100,14541.224609
28,0.188357,0.536879,14740.879883
29,0.220982,0.494338,15056.995117
30,0.279023,0.450551,15506.258789
31,0.393448,0.522126,15988.724609
32,0.139110,0.588494,20430.910156
33,0.146008,0.574769,20647.298828
34,0.140416,0.530704,20846.894531
35,0.140848,0.523533,21046.542969
36,0.239955,0.577157,22261.138672
37,0.238481,0.579795,22394.306641
38,0.291664,0.600776,22810.119141
39,0.295053,0.582959,23026.398438
40,0.350085,0.549101,23808.396484
0,0.603820,0.068961,1181.431396
1,0.420654,0.016610,1364.356079
2,0.227181,0.029246,1464.091187
3,0.787133,0.226477,2329.397217
4,0.781320,0.259197,2562.159180
5,0.758608,0.253629,2728.591553
6,0.843934,0.512110,3394.036865
7,0.868077,0.246408,3660.360596
8,0.013057,0.068366,4142.808594
9,0.002643,0.057950,4375.589355
10,0.020140,0.282445,4741.758789
11,0.046790,0.415985,4991.238770
12,0.171713,0.512337,5557.006348
13,0.253432,0.360964,6056.075684
14,0.259525,0.230829,6322.245605
15,0.318778,0.183762,6588.444824
16,0.335874,0.162241,7070.895508
17,0.375050,0.167941,7253.909180
18,0.396476,0.279883,7603.274414
19,0.347653,0.206265,7803.049805
20,0.259136,0.198302,8052.525879
21,0.349953,0.619351,8717.969727
22,0.231624,0.889799,9167.259766
23,0.172795,0.960625,9450.121094
24,0.187591,0.996420,9666.291992
25,0.070305,0.987631,9949.192383
26,0.123523,0.774819,10415.076172
27,0.078004,0.653215,10647.910156
28,0.018546,0.608470,10914.214844
29,0.023497,0.608081,11063.899414
30,0.988590,0.579477,11213.626953
31,0.926778,0.666433,11562.987305
32,0.493955,0.441516,13825.738281
33,0.517816,0.481942,14058.583008
34,0.557605,0.974307,14740.707031
35,0.862723,0.874830,16520.847656
36,0.867862,0.563481,19033.126953
37,0.869010,0.550717,19265.998047
38,0.827559,0.243676,21112.740234
39,0.912372,0.073133,22493.689453
0,0.763244,0.561702,399.146942
1,0.737159,0.455761,632.162415
2,0.692281,0.414735,964.858948
3,0.680452,0.384322,1247.852173
4,0.733400,0.225483,1830.023315
5,0.711811,0.210917,1996.400635
6,0.679914,0.392830,2312.465576
7,0.651415,0.431989,2778.360596
8,0.579207,0.556664,3111.101562
9,0.548740,0.564375,3710.068848
10,0.510378,0.553246,3876.554199
11,0.465068,0.576235,4125.968262
12,0.461696,0.570555,4309.083496
13,0.395248,0.731579,4724.978516
14,0.289930,0.533338,5240.664551
15,0.281271,0.508148,5373.812500
16,0.343677,0.353419,5872.972168
17,0.375989,0.340235,6405.305176
18,0.920537,0.459791,7603.315918
19,0.948139,0.458689,7869.560547
20,0.025678,0.496286,8119.039551
21,0.122039,0.508022,8618.169922
22,0.123908,0.602615,8884.437500
23,0.002560,0.929894,9599.806641
24,0.951986,0.943531,9749.536133
25,0.708198,0.981551,9949.194336
26,0.656308,0.969871,10215.481445
27,0.739639,0.242983,12627.787109
28,0.820341,0.308159,12860.733398
29,0.912511,0.409899,13110.371094
30,0.931508,0.455553,13276.738281
31,0.929264,0.457667,13359.897461
32,0.880523,0.523230,13526.208008
33,0.870171,0.529889,13858.935547
34,0.830064,0.576350,14208.540039
35,0.792662,0.553203,14507.918945
36,0.780482,0.518376,14724.203125
37,0.707971,0.499647,15056.942383
38,0.682857,0.513623,15339.808594
39,0.732947,0.925045,17735.533203
40,0.605069,0.912325,18085.091797
41,0.539403,0.889137,18284.656250
42,0.474429,0.898503,18634.023438
43,0.432152,0.883351,18883.484375
44,0.779068,0.770674,19565.781250
45,0.836618,0.432989,20530.650391
46,0.883101,0.447876,20846.884766
47,0.893066,0.465931,21013.275391
48,0.892191,0.523805,21296.000000
49,0.954731,0.482121,21595.539062
50,0.013395,0.509386,21911.568359
51,0.056515,0.559047,22144.564453
52,0.100546,0.512924,22577.060547
53,0.120966,0.531669,22793.429688
54,0.112074,0.522985,23076.302734
55,0.083688,0.533229,23309.236328
56,0.036802,0.543946,24906.425781
0,0.739223,0.358937,366.014832
1,0.881985,0.418963,848.496460
2,0.887453,0.411879,1014.900940
3,0.579682,0.356557,1896.647217
