Idx, longitude, latitude, start timestamp
0,0.786103,0.499264,532.278076
1,0.834428,0.287445,1081.251099
2,0.776772,0.270374,1413.971191
3,0.858039,0.632944,2012.976440
4,0.857532,0.640092,2378.984131
5,0.894659,0.662839,2578.675537
6,0.874200,0.819252,3027.803711
7,0.891940,0.789135,3210.786133
8,0.961039,0.533141,3626.776855
9,0.958666,0.550771,3793.278076
10,0.747827,0.346602,5490.176758
11,0.512550,0.616625,7420.146973
12,0.905296,0.237760,10830.846680
13,0.916803,0.406033,11063.822266
14,0.919056,0.517459,11363.293945
15,0.201479,0.392784,15006.868164
16,0.242312,0.386570,16470.986328
17,0.248195,0.378260,16737.236328
18,0.243482,0.387130,16986.732422
19,0.241795,0.382391,17219.748047
20,0.255984,0.345685,17718.849609
21,0.306566,0.290776,17968.455078
22,0.240824,0.315523,21395.822266
23,0.165696,0.621391,22859.929688
0,0.769305,0.541627,299.484833
1,0.782371,0.483693,665.604858
2,0.796795,0.373558,865.100464
3,0.799721,0.293926,1197.875488
4,0.799727,0.245592,1430.790161
5,0.804407,0.200427,1597.216064
6,0.801695,0.193611,1813.504517
7,0.788833,0.183082,2079.748535
8,0.769045,0.193668,2279.457275
9,0.831012,0.275065,2661.955322
10,0.848972,0.341995,2928.190430
11,0.860434,0.508406,3227.766357
12,0.848513,0.537571,3394.083496
13,0.901748,0.496423,3626.989258
14,0.899271,0.413080,3859.827881
15,0.906957,0.407044,4292.560547
16,0.914253,0.449655,4542.048828
17,0.960058,0.523856,4858.235840
18,0.978437,0.480812,5091.063477
19,0.011675,0.528538,5507.208984
20,0.007238,0.536459,5789.909668
21,0.986694,0.544263,6105.978027
22,0.972002,0.486198,6438.693848
23,0.053232,0.699239,7004.478516
24,0.085064,0.556782,7520.149414
25,0.979015,0.629511,8801.255859
26,0.960639,0.667027,9050.900391
27,0.939150,0.508946,9533.243164
28,0.942165,0.509896,9782.884766
29,0.886392,0.397616,10764.463867
30,0.585434,0.174636,13526.315430
31,0.546122,0.410488,14607.833008
32,0.695749,0.512016,15522.799805
33,0.691008,0.509570,15722.523438
34,0.701062,0.498771,15988.656250
35,0.515376,0.496188,16770.626953
36,0.550415,0.356605,17203.265625
37,0.543540,0.328402,17452.750000
38,0.433259,0.482446,18068.400391
39,0.244093,0.452525,19415.978516
40,0.231264,0.507553,19732.109375
41,0.233739,0.511964,19915.226562
42,0.505639,0.484400,21429.199219
43,0.535341,0.457233,21662.091797
44,0.569290,0.364901,21878.449219
45,0.570013,0.363498,22360.845703
46,0.559635,0.365755,23392.482422
47,0.525037,0.512571,23825.027344
0,0.880188,0.199773,1364.197266
1,0.071129,0.513396,2062.968750
2,0.072462,0.523190,2279.313965
3,0.147029,0.554746,2495.625244
4,0.159434,0.525406,2745.200439
5,0.190443,0.516471,3028.004883
6,0.189094,0.505484,3144.465088
7,0.229701,0.491809,3360.738281
8,0.265302,0.469328,3543.820801
9,0.187281,0.458624,4159.272949
10,0.120529,0.462982,4625.268066
11,0.867210,0.509174,5806.565430
12,0.532952,0.324566,6971.173340
13,0.459869,0.450719,7170.816895
14,0.567986,0.344815,7453.665527
15,0.577134,0.288740,7786.354492
16,0.567930,0.339249,8268.921875
17,0.555144,0.491013,8518.342773
18,0.577667,0.508753,8851.148438
